location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Jasper, Iowa",19099,Confirmed (per 100k),142.531,14.599,0.102,3.875,5,3,8,1
"Simpson, Mississippi",28127,Confirmed (per 100k),120.039,13.397,0.112,3.357,5,3,8,1
"Merrick, Nebraska",31121,Confirmed (per 100k),116.054,12.895,0.111,3.901,5,3,8,0
"Jefferson, Illinois",17081,Confirmed (per 100k),90.224,9.856,0.109,3.347,5,3,8,-1
"Allegany, Maryland",24001,Confirmed (per 100k),79.527,7.912,0.099490,3.517,5,3,8,2
"Dade, Georgia",13083,Confirmed (per 100k),74.460,7.978,0.107,3.879,5,3,8,1
"Presque Isle, Michigan",26141,Confirmed (per 100k),47.649,4.538,0.095238,2.758,4,4,8,8
"Jeff Davis, Georgia",13161,Confirmed (per 100k),46.312,5.671,0.122,3.686,5,3,8,-1
"Staunton, Virginia",51790,Confirmed (per 100k),40.109,4.584,0.114,2.845,4,4,8,1
"Doniphan, Kansas",20043,Confirmed (per 100k),39.474,3.759,0.095238,2.758,4,4,8,8
"Chase, Kansas",20017,Confirmed (per 100k),37.764,5.395,0.143,3.106,5,3,8,-2
"Alexander, Illinois",17003,Confirmed (per 100k),34.716,4.959,0.143,2.409,4,4,8,-1
"Moore, Tennessee",47127,Confirmed (per 100k),30.826,4.404,0.143,2.758,4,4,8,-1
"Sublette, Wyoming",56035,Confirmed (per 100k),30.516,2.906,0.095238,2.758,4,4,8,8
"Moody, South Dakota",46101,Confirmed (per 100k),30.414,4.345,0.143,2.060,4,4,8,1
"Henderson, Illinois",17071,Confirmed (per 100k),30.093,4.299,0.143,2.758,4,4,8,-1
"Big Horn, Wyoming",56003,Confirmed (per 100k),25.445,2.423,0.095238,2.758,4,4,8,8
"Kittson, Minnesota",27069,Confirmed (per 100k),23.267,3.324,0.143,2.409,4,4,8,-1
"Guadalupe, New Mexico",35019,Confirmed (per 100k),23.256,3.322,0.143,2.409,4,4,8,-1
"Seward, Nebraska",31159,Confirmed (per 100k),23.143,2.480,0.107,2.409,4,4,8,3
"Knox, Illinois",17095,Confirmed (per 100k),22.133,2.587,0.117,2.874,4,4,8,0
"Day, South Dakota",46037,Confirmed (per 100k),18.437,2.634,0.143,2.409,4,4,8,-1
"Houston, Texas",48225,Confirmed (per 100k),13.062,1.866,0.143,2.409,4,4,8,-1
"Butler, Nebraska",31023,Confirmed (per 100k),12.475,1.782,0.143,2.409,4,4,8,-1
"Churchill, Nevada",32001,Confirmed (per 100k),12.044,1.721,0.143,2.874,4,4,8,-1
"Red Willow, Nebraska",31145,Confirmed (per 100k),9.325,1.332,0.143,2.409,4,4,8,-1
"Washita, Oklahoma",40149,Confirmed (per 100k),9.161,1.309,0.143,2.409,4,4,8,-1
"Piscataquis, Maine",23021,Confirmed (per 100k),5.958,0.851,0.143,1.710,3,5,8,0
"Clay, Kentucky",21051,Confirmed (per 100k),5.025,0.718,0.143,1.710,3,5,8,0
"Morrison, Minnesota",27097,Confirmed (per 100k),2.995,0.428,0.143,1.710,3,5,8,0
"Tama, Iowa",19171,Confirmed (per 100k),1323.128,97.476,0.073671,6.132,5,2,7,0
"Hall, Nebraska",31079,Confirmed (per 100k),902.971,79.167,0.087674,5.021,5,2,7,-1
"Moore, Texas",48341,Confirmed (per 100k),663.801,70.269,0.106,4.024,5,2,7,-1
"Morgan, Colorado",8087,Confirmed (per 100k),619.238,44.723,0.072222,6.830,5,2,7,0
"Providence, Rhode Island",44007,Confirmed (per 100k),583.318,54.757,0.093871,5.212,5,2,7,0
"McKinley, New Mexico",35031,Confirmed (per 100k),582.902,45.039,0.077266,6.733,5,2,7,0
"Butler, Kentucky",21031,Confirmed (per 100k),574.579,57.680,0.100,4.764,5,2,7,-2
"Scott, Mississippi",28123,Confirmed (per 100k),561.798,48.764,0.086799,5.574,5,2,7,0
"Harrisonburg, Virginia",51660,Confirmed (per 100k),497.963,45.539,0.091450,5.466,5,2,7,0
"Leake, Mississippi",28079,Confirmed (per 100k),434.477,42.006,0.096681,4.569,5,2,7,0
"Jackson, Kentucky",21109,Confirmed (per 100k),427.639,48.230,0.113,4.497,5,2,7,-2
"Leflore, Mississippi",28083,Confirmed (per 100k),386.758,28.893,0.074705,6.542,5,2,7,0
"Golden Valley, Montana",30037,Confirmed (per 100k),365.408,34.801,0.095238,5.538,5,2,7,0
"Jackson, West Virginia",54035,Confirmed (per 100k),353.443,35.494,0.100,4.056,5,2,7,-2
"Butts, Georgia",13035,Confirmed (per 100k),328.842,26.926,0.081882,4.955,5,2,7,1
"Apache, Arizona",4001,Confirmed (per 100k),314.382,25.635,0.081542,5.793,5,2,7,0
"Otsego, Michigan",26137,Confirmed (per 100k),312.145,24.902,0.079777,6.079,5,2,7,0
"Neshoba, Mississippi",28099,Confirmed (per 100k),281.613,23.549,0.083624,5.350,5,2,7,0
"Franklin, Washington",53021,Confirmed (per 100k),279.347,19.803,0.070892,6.936,5,2,7,1
"Attala, Mississippi",28007,Confirmed (per 100k),269.616,21.223,0.078717,5.988,5,2,7,1
"Monroe, Mississippi",28095,Confirmed (per 100k),269.488,23.099,0.085714,5.215,5,2,7,1
"Manassas, Virginia",51683,Confirmed (per 100k),267.738,21.210,0.079221,6.101,5,2,7,0
"Stewart, Georgia",13259,Confirmed (per 100k),256.759,19.419,0.075630,6.964,5,2,7,0
"Kit Carson, Colorado",8063,Confirmed (per 100k),253.628,20.129,0.079365,6.301,5,2,7,0
"Panola, Texas",48365,Confirmed (per 100k),237.130,21.557,0.090909,4.774,5,2,7,0
"Kent, Rhode Island",44003,Confirmed (per 100k),234.948,18.869,0.080311,6.544,5,2,7,1
"Hale, Alabama",1065,Confirmed (per 100k),232.066,16.576,0.071429,6.742,5,2,7,1
"Noxubee, Mississippi",28103,Confirmed (per 100k),230.393,24.685,0.107,4.882,5,2,7,0
"Dunn, North Dakota",38025,Confirmed (per 100k),226.040,22.604,0.100,4.199,5,2,7,-2
"San Juan, Utah",49037,Confirmed (per 100k),222.106,19.598,0.088235,4.463,5,2,7,1
"Colonial Heights, Virginia",51570,Confirmed (per 100k),207.254,16.449,0.079365,5.260,5,2,7,0
"Clarke, Mississippi",28023,Confirmed (per 100k),199.472,14.708,0.073733,6.969,5,2,7,1
"Stanton, Kansas",20187,Confirmed (per 100k),199.402,14.243,0.071429,6.926,5,2,7,0
"Covington, Mississippi",28031,Confirmed (per 100k),198.540,16.864,0.084942,5.538,5,2,7,0
"Wayne, West Virginia",54099,Confirmed (per 100k),197.959,21.391,0.108,5.673,5,2,7,0
"Wilkes, Georgia",13317,Confirmed (per 100k),194.334,16.073,0.082707,5.569,5,2,7,0
"Franklin City, Virginia",51620,Confirmed (per 100k),188.277,14.345,0.076190,6.752,5,2,7,0
"Socorro, New Mexico",35053,Confirmed (per 100k),186.332,14.597,0.078341,5.926,5,2,7,1
"Caddo, Oklahoma",40015,Confirmed (per 100k),180.794,20.861,0.115,5.158,5,2,7,-1
"Manassas Park, Virginia",51685,Confirmed (per 100k),177.366,14.712,0.082949,5.731,5,2,7,0
"Susquehanna, Pennsylvania",42115,Confirmed (per 100k),176.056,13.815,0.078471,6.863,5,2,7,0
"Wicomico, Maryland",24045,Confirmed (per 100k),169.869,15.581,0.091721,5.111,5,2,7,0
"Accomack, Virginia",51001,Confirmed (per 100k),160.911,16.356,0.102,4.159,5,2,7,-1
"Lawrence, Mississippi",28077,Confirmed (per 100k),158.907,13.621,0.085714,5.249,5,2,7,0
"Lawrence, Arkansas",5075,Confirmed (per 100k),158.479,13.061,0.082418,6.579,5,2,7,0
"Walker, Texas",48471,Confirmed (per 100k),156.226,14.879,0.095238,4.195,5,2,7,-1
"Newton, Mississippi",28101,Confirmed (per 100k),152.250,12.234,0.080357,5.731,5,2,7,0
"Kent, Maryland",24029,Confirmed (per 100k),149.315,13.240,0.088670,4.535,5,2,7,1
"Rockingham, Virginia",51165,Confirmed (per 100k),148.875,11.506,0.077283,6.442,5,2,7,0
"Grant, Indiana",18053,Confirmed (per 100k),147.486,12.381,0.083947,4.972,5,2,7,0
"Cass, North Dakota",38017,Confirmed (per 100k),140.169,10.365,0.073950,6.731,5,2,7,0
"Pike, Alabama",1109,Confirmed (per 100k),138.914,10.354,0.074534,6.521,5,2,7,1
"Potter, Texas",48375,Confirmed (per 100k),136.269,9.855,0.072321,6.613,5,2,7,1
"Douglas, Washington",53017,Confirmed (per 100k),135.854,10.855,0.079903,5.065,5,2,7,1
"Bremer, Iowa",19017,Confirmed (per 100k),127.683,13.110,0.103,4.285,5,2,7,-2
"LaPorte, Indiana",18091,Confirmed (per 100k),127.402,13.520,0.106,5.224,5,2,7,-1
"Lafayette, Mississippi",28071,Confirmed (per 100k),125.882,9.256,0.073529,6.638,5,2,7,0
"Grenada, Mississippi",28043,Confirmed (per 100k),125.253,8.947,0.071429,6.792,5,2,7,0
"Culpeper, Virginia",51047,Confirmed (per 100k),123.562,11.134,0.090110,4.446,5,2,7,0
"Suffolk, Virginia",51800,Confirmed (per 100k),120.511,8.375,0.069498,6.951,5,2,7,1
"Brown, Wisconsin",55009,Confirmed (per 100k),118.696,11.718,0.098726,4.279,5,2,7,-1
"Hancock, Georgia",13141,Confirmed (per 100k),118.245,8.446,0.071429,6.579,5,2,7,0
"Putnam, Georgia",13237,Confirmed (per 100k),117.546,9.042,0.076923,6.083,5,2,7,0
"Ogle, Illinois",17141,Confirmed (per 100k),116.502,9.309,0.079903,6.158,5,2,7,0
"Finney, Kansas",20055,Confirmed (per 100k),115.173,9.794,0.085034,5.607,5,2,7,0
"Polk, Nebraska",31143,Confirmed (per 100k),115.097,10.962,0.095238,5.017,5,2,7,-1
"Daviess, Indiana",18027,Confirmed (per 100k),113.940,11.137,0.097744,5.164,5,2,7,0
"Ben Hill, Georgia",13017,Confirmed (per 100k),113.772,7.699,0.067669,6.964,5,2,7,1
"Barbour, Alabama",1005,Confirmed (per 100k),113.425,9.838,0.086735,4.905,5,2,7,0
"Itawamba, Mississippi",28057,Confirmed (per 100k),111.159,10.383,0.093407,4.987,5,2,7,0
"Coryell, Texas",48099,Confirmed (per 100k),110.598,9.405,0.085034,6.718,5,2,7,1
"Converse, Wyoming",56009,Confirmed (per 100k),108.523,7.235,0.066667,6.083,5,2,7,3
"Jefferson Davis, Mississippi",28065,Confirmed (per 100k),107.836,7.703,0.071429,6.579,5,2,7,2
"Prentiss, Mississippi",28117,Confirmed (per 100k),107.458,7.391,0.068783,6.739,5,2,7,2
"Taylor, Texas",48441,Confirmed (per 100k),104.322,7.866,0.075397,6.926,5,2,7,0
"Southampton, Virginia",51175,Confirmed (per 100k),102.093,9.723,0.095238,4.207,5,2,7,-1
"White, Georgia",13311,Confirmed (per 100k),100.656,7.885,0.078341,5.762,5,2,7,2
"Nez Perce, Idaho",16069,Confirmed (per 100k),98.990,7.071,0.071429,6.787,5,2,7,2
"Franklin, Pennsylvania",42055,Confirmed (per 100k),92.242,6.819,0.073926,6.410,5,2,7,2
"Arenac, Michigan",26011,Confirmed (per 100k),87.348,7.679,0.087912,5.364,5,2,7,0
"Niobrara, Wyoming",56027,Confirmed (per 100k),84.890,6.064,0.071429,5.191,5,2,7,7
"Warren, Indiana",18171,Confirmed (per 100k),84.694,6.914,0.081633,6.579,5,2,7,0
"Warren, Kentucky",21227,Confirmed (per 100k),84.276,6.772,0.080357,6.127,5,2,7,1
"Noble, Indiana",18113,Confirmed (per 100k),83.780,6.882,0.082143,6.549,5,2,7,0
"Clay, Nebraska",31035,Confirmed (per 100k),80.606,6.909,0.085714,4.728,5,2,7,1
"Pasquotank, North Carolina",37139,Confirmed (per 100k),80.354,6.098,0.075893,5.967,5,2,7,3
"Delta, Colorado",8029,Confirmed (per 100k),80.226,5.960,0.074286,6.152,5,2,7,-1
"Ottawa, Ohio",39123,Confirmed (per 100k),78.964,7.403,0.093750,5.092,5,2,7,0
"Kalamazoo, Michigan",26077,Confirmed (per 100k),75.830,5.767,0.076048,6.495,5,2,7,1
"Poweshiek, Iowa",19157,Confirmed (per 100k),75.659,5.404,0.071429,6.182,5,2,7,2
"Lumpkin, Georgia",13187,Confirmed (per 100k),74.383,5.951,0.080000,6.381,5,2,7,0
"Lee, North Carolina",37105,Confirmed (per 100k),72.840,6.937,0.095238,4.520,5,2,7,1
"Dillon, South Carolina",45033,Confirmed (per 100k),72.181,7.968,0.110,4.088,5,2,7,-1
"Ashtabula, Ohio",39007,Confirmed (per 100k),71.986,5.583,0.077551,6.999,5,2,7,0
"Ohio, Kentucky",21183,Confirmed (per 100k),70.851,5.358,0.075630,6.579,5,2,7,0
"Morrow, Ohio",39117,Confirmed (per 100k),67.935,5.661,0.083333,6.083,5,2,7,1
"Boone, Illinois",17007,Confirmed (per 100k),65.367,5.870,0.089796,5.380,5,2,7,-1
"Marshall, Tennessee",47117,Confirmed (per 100k),64.000,5.403,0.084416,4.817,5,2,7,2
"Roosevelt, Montana",30085,Confirmed (per 100k),63.613,5.193,0.081633,6.405,5,2,7,2
"Grayson, Kentucky",21085,Confirmed (per 100k),60.544,5.946,0.098214,4.244,5,2,7,-1
"Iosco, Michigan",26069,Confirmed (per 100k),59.697,5.685,0.095238,4.427,5,2,7,1
"Pulaski, Missouri",29169,Confirmed (per 100k),58.928,5.160,0.087558,6.250,5,2,7,0
"Gilmer, Georgia",13123,Confirmed (per 100k),57.381,5.009,0.087302,4.623,5,2,7,2
"Washington, Illinois",17189,Confirmed (per 100k),50.407,5.144,0.102,5.052,5,2,7,-1
"Missaukee, Michigan",26113,Confirmed (per 100k),39.688,4.725,0.119,3.245,4,3,7,0
"Monroe, West Virginia",54063,Confirmed (per 100k),37.665,4.305,0.114,3.280,4,3,7,-2
"Pondera, Montana",30073,Confirmed (per 100k),33.835,4.834,0.143,3.106,4,3,7,-2
"Union, Illinois",17181,Confirmed (per 100k),30.025,4.289,0.143,3.802,4,3,7,-1
"Nance, Nebraska",31125,Confirmed (per 100k),28.417,4.060,0.143,3.106,4,3,7,-2
"Washington, Missouri",29221,Confirmed (per 100k),24.262,2.888,0.119,3.385,4,3,7,0
"Daviess, Missouri",29061,Confirmed (per 100k),24.160,3.451,0.143,3.106,4,3,7,-2
"Benzie, Michigan",26019,Confirmed (per 100k),22.515,2.412,0.107,3.338,4,3,7,-1
"Freestone, Texas",48161,Confirmed (per 100k),15.215,2.174,0.143,3.106,4,3,7,-2
"Stutsman, North Dakota",38093,Confirmed (per 100k),14.490,1.380,0.095238,3.454,4,3,7,7
"Pacific, Washington",53049,Confirmed (per 100k),13.351,1.271,0.095238,3.454,4,3,7,7
"Harrison, Ohio",39067,Confirmed (per 100k),13.298,1.900,0.143,3.454,4,3,7,-1
"Polk, Minnesota",27119,Confirmed (per 100k),12.753,1.366,0.107,3.338,4,3,7,2
"Wilson, Kansas",20205,Confirmed (per 100k),11.730,1.676,0.143,3.106,4,3,7,-2
"Zavala, Texas",48507,Confirmed (per 100k),8.446,1.207,0.143,3.106,4,3,7,-2
"Wayne, Illinois",17191,Confirmed (per 100k),6.167,0.881,0.143,2.409,3,4,7,-1
"Louisa, Iowa",19115,Confirmed (per 100k),2193.022,120.396,0.054900,9.689,5,1,6,-1
"Suffolk, Massachusetts",25025,Confirmed (per 100k),1078.359,49.704,0.046092,12.756,5,1,6,0
"Sullivan, New York",36105,Confirmed (per 100k),784.813,33.521,0.042712,13.666,5,1,6,0
"Minnehaha, South Dakota",46099,Confirmed (per 100k),760.612,51.851,0.068171,8.219,5,1,6,-1
"Turner, Georgia",13287,Confirmed (per 100k),738.885,32.203,0.043584,13.667,5,1,6,0
"Mercer, New Jersey",34021,Confirmed (per 100k),705.168,33.437,0.047417,12.391,5,1,6,0
"Essex, Massachusetts",25009,Confirmed (per 100k),699.716,34.889,0.049862,11.687,5,1,6,0
"New Haven, Connecticut",9009,Confirmed (per 100k),642.639,32.591,0.050714,11.316,5,1,6,0
"Middlesex, Massachusetts",25017,Confirmed (per 100k),596.948,29.844,0.049995,11.389,5,1,6,0
"Tallapoosa, Alabama",1123,Confirmed (per 100k),564.818,37.159,0.065789,7.847,5,1,6,0
"Crisp, Georgia",13081,Confirmed (per 100k),558.734,26.819,0.048000,12.407,5,1,6,0
"Muscatine, Iowa",19139,Confirmed (per 100k),539.096,36.163,0.067081,7.831,5,1,6,-1
"Wilcox, Georgia",13315,Confirmed (per 100k),521.135,28.125,0.053968,10.699,5,1,6,0
"West Feliciana, Louisiana",22125,Confirmed (per 100k),520.298,32.117,0.061728,8.937,5,1,6,0
"Bienville, Louisiana",22013,Confirmed (per 100k),498.452,31.288,0.062771,9.401,5,1,6,-1
"Sussex, Delaware",10005,Confirmed (per 100k),486.285,30.496,0.062712,8.178,5,1,6,0
"Wilcox, Alabama",1131,Confirmed (per 100k),472.380,24.790,0.052478,11.318,5,1,6,0
"Berks, Pennsylvania",42011,Confirmed (per 100k),472.025,25.134,0.053248,10.753,5,1,6,0
"Camden, New Jersey",34007,Confirmed (per 100k),469.721,25.442,0.054164,10.263,5,1,6,0
"Delaware, Pennsylvania",42045,Confirmed (per 100k),468.287,20.241,0.043223,13.627,5,1,6,0
"Cook, Illinois",17031,Confirmed (per 100k),450.096,19.023,0.042264,13.976,5,1,6,0
"Hartford, Connecticut",9003,Confirmed (per 100k),443.076,25.328,0.057165,9.630,5,1,6,0
"District of Columbia, District of Columbia",11001,Confirmed (per 100k),438.966,21.052,0.047957,11.985,5,1,6,0
"Franklin, Louisiana",22041,Confirmed (per 100k),434.674,27.123,0.062397,8.897,5,1,6,0
"Prince George's, Maryland",24033,Confirmed (per 100k),410.633,21.649,0.052720,10.729,5,1,6,0
"Miller, Georgia",13201,Confirmed (per 100k),402.239,19.987,0.049689,12.040,5,1,6,0
"Worcester, Massachusetts",25027,Confirmed (per 100k),402.229,18.833,0.046821,12.341,5,1,6,0
"Burlington, New Jersey",34005,Confirmed (per 100k),396.318,17.899,0.045164,12.599,5,1,6,0
"Greene, Alabama",1063,Confirmed (per 100k),394.526,24.658,0.062500,8.759,5,1,6,0
"Teton, Wyoming",56039,Confirmed (per 100k),392.090,21.309,0.054348,8.680,5,1,6,2
"Washington, Oklahoma",40147,Confirmed (per 100k),372.620,20.516,0.055060,8.735,5,1,6,1
"Union, Louisiana",22111,Confirmed (per 100k),370.906,20.678,0.055749,10.653,5,1,6,0
"Lebanon, Pennsylvania",42075,Confirmed (per 100k),370.258,19.848,0.053605,10.634,5,1,6,0
"Pointe Coupee, Louisiana",22077,Confirmed (per 100k),368.155,20.380,0.055357,9.912,5,1,6,0
"Sumter, Alabama",1119,Confirmed (per 100k),354.068,20.692,0.058442,9.161,5,1,6,0
"Johnson, Georgia",13167,Confirmed (per 100k),352.587,20.740,0.058824,10.096,5,1,6,0
"Hall, Georgia",13139,Confirmed (per 100k),352.180,24.946,0.070833,7.410,5,1,6,-1
"Marion, Georgia",13197,Confirmed (per 100k),346.931,20.508,0.059113,9.469,5,1,6,-1
"Yazoo, Mississippi",28163,Confirmed (per 100k),346.918,18.765,0.054092,10.171,5,1,6,0
"Columbia, Pennsylvania",42037,Confirmed (per 100k),346.346,21.990,0.063492,8.396,5,1,6,0
"Tunica, Mississippi",28143,Confirmed (per 100k),342.608,14.832,0.043290,13.721,5,1,6,0
"Colquitt, Georgia",13071,Confirmed (per 100k),337.719,20.677,0.061224,8.492,5,1,6,0
"Lowndes, Alabama",1085,Confirmed (per 100k),329.015,19.095,0.058036,9.620,5,1,6,0
"Talbot, Georgia",13263,Confirmed (per 100k),322.841,23.060,0.071429,7.481,5,1,6,-1
"Hopkins, Kentucky",21107,Confirmed (per 100k),322.249,18.222,0.056548,8.988,5,1,6,1
"Adams, Nebraska",31001,Confirmed (per 100k),322.036,17.764,0.055163,9.887,5,1,6,0
"Allamakee, Iowa",19005,Confirmed (per 100k),321.473,20.875,0.064935,7.654,5,1,6,0
"Lincoln, Mississippi",28085,Confirmed (per 100k),319.152,22.169,0.069463,8.568,5,1,6,-1
"Saline, Missouri",29195,Confirmed (per 100k),316.331,23.223,0.073413,7.179,5,1,6,-1
"Middlesex, Connecticut",9007,Confirmed (per 100k),315.201,13.808,0.043806,13.341,5,1,6,0
"Bucks, Pennsylvania",42017,Confirmed (per 100k),314.674,16.008,0.050871,11.252,5,1,6,0
"Smith, Mississippi",28129,Confirmed (per 100k),314.149,17.951,0.057143,9.769,5,1,6,0
"Lauderdale, Mississippi",28075,Confirmed (per 100k),312.985,14.647,0.046798,12.090,5,1,6,0
"Seminole, Georgia",13253,Confirmed (per 100k),309.023,15.893,0.051429,10.971,5,1,6,1
"Pike, Mississippi",28113,Confirmed (per 100k),300.346,20.362,0.067797,8.078,5,1,6,0
"Hendricks, Indiana",18063,Confirmed (per 100k),300.039,13.505,0.045010,12.829,5,1,6,0
"Thomas, Georgia",13275,Confirmed (per 100k),299.206,14.141,0.047261,12.536,5,1,6,0
"Chickasaw, Mississippi",28017,Confirmed (per 100k),298.193,15.870,0.053221,10.156,5,1,6,0
"Baldwin, Georgia",13009,Confirmed (per 100k),294.052,20.049,0.068182,8.197,5,1,6,-1
"Adams, Mississippi",28001,Confirmed (per 100k),293.226,13.032,0.044444,12.870,5,1,6,0
"Calhoun, Mississippi",28013,Confirmed (per 100k),292.459,16.911,0.057823,9.761,5,1,6,-1
"Juniata, Pennsylvania",42067,Confirmed (per 100k),290.756,16.730,0.057540,10.310,5,1,6,0
"Alexandria, Virginia",51510,Confirmed (per 100k),289.786,19.265,0.066481,7.611,5,1,6,0
"Denver, Colorado",8031,Confirmed (per 100k),275.573,11.826,0.042914,13.038,5,1,6,1
"Shelby, Texas",48419,Confirmed (per 100k),273.008,16.392,0.060041,9.186,5,1,6,0
