location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Hampton, South Carolina",45049,Confirmed (per 100k),109.250,10.405,0.095238,4.199,5,2,7,0
"Towns, Georgia",13281,Confirmed (per 100k),108.000,8.308,0.076923,4.596,5,2,7,-1
"Taylor, Texas",48441,Confirmed (per 100k),102.873,7.348,0.071429,5.142,5,2,7,2
"Jones, Mississippi",28067,Confirmed (per 100k),102.793,6.923,0.067347,6.348,5,2,7,0
"Daviess, Indiana",18027,Confirmed (per 100k),101.946,8.567,0.084034,4.253,5,2,7,-1
"Perry, Alabama",1105,Confirmed (per 100k),100.863,8.005,0.079365,6.856,5,2,7,-1
"Echols, Georgia",13101,Confirmed (per 100k),99.850,7.132,0.071429,6.579,5,2,7,2
"Stafford, Virginia",51179,Confirmed (per 100k),99.423,7.102,0.071429,6.515,5,2,7,0
"Crawford, Ohio",39033,Confirmed (per 100k),98.809,7.919,0.080139,4.617,5,2,7,1
"Suffolk, Virginia",51800,Confirmed (per 100k),98.797,6.359,0.064364,6.934,5,2,7,1
"Caroline, Maryland",24011,Confirmed (per 100k),98.785,7.698,0.077922,6.001,5,2,7,2
"Coryell, Texas",48099,Confirmed (per 100k),98.748,7.712,0.078095,6.037,5,2,7,-1
"Lake, Colorado",8065,Confirmed (per 100k),98.437,7.031,0.071429,6.405,5,2,7,2
"Hendry, Florida",12051,Confirmed (per 100k),97.568,7.819,0.080139,5.312,5,2,7,0
"Finney, Kansas",20055,Confirmed (per 100k),95.977,6.268,0.065306,5.972,5,2,7,2
"Putnam, Georgia",13237,Confirmed (per 100k),94.941,8.396,0.088435,4.069,5,2,7,0
"Ogle, Illinois",17141,Confirmed (per 100k),94.781,9.027,0.095238,4.301,5,2,7,1
"Brantley, Georgia",13025,Confirmed (per 100k),94.196,8.223,0.087302,5.506,5,2,7,0
"Itawamba, Mississippi",28057,Confirmed (per 100k),89.782,7.329,0.081633,4.554,5,2,7,2
"Todd, Kentucky",21219,Confirmed (per 100k),89.475,9.296,0.104,4.670,5,2,7,-1
"Shenandoah, Virginia",51171,Confirmed (per 100k),89.417,7.533,0.084249,5.191,5,2,7,2
"Kenton, Kentucky",21117,Confirmed (per 100k),89.223,6.330,0.070949,6.654,5,2,7,1
"Perquimans, North Carolina",37143,Confirmed (per 100k),89.133,8.489,0.095238,5.191,5,2,7,-2
"Bullock, Alabama",1011,Confirmed (per 100k),89.100,7.071,0.079365,6.579,5,2,7,1
"Walworth, Wisconsin",55127,Confirmed (per 100k),85.686,7.427,0.086677,4.831,5,2,7,0
"Warren, Indiana",18171,Confirmed (per 100k),84.694,6.914,0.081633,4.497,5,2,7,0
"Bracken, Kentucky",21023,Confirmed (per 100k),84.307,10.323,0.122,4.844,5,2,7,-1
"Russell, Kentucky",21207,Confirmed (per 100k),83.691,6.376,0.076190,5.538,5,2,7,0
"Conecuh, Alabama",1035,Confirmed (per 100k),82.871,7.103,0.085714,4.959,5,2,7,1
"Muskegon, Michigan",26121,Confirmed (per 100k),82.389,6.502,0.078921,5.604,5,2,7,1
"Butler, Alabama",1013,Confirmed (per 100k),82.271,7.346,0.089286,4.844,5,2,7,-1
"Pemiscot, Missouri",29155,Confirmed (per 100k),82.252,7.231,0.087912,5.017,5,2,7,0
"Culpeper, Virginia",51047,Confirmed (per 100k),81.741,5.974,0.073090,5.569,5,2,7,1
"Rooks, Kansas",20163,Confirmed (per 100k),81.301,5.807,0.071429,5.885,5,2,7,2
"Barbour, Alabama",1005,Confirmed (per 100k),81.018,5.208,0.064286,6.579,5,2,7,2
"Allen, Indiana",18003,Confirmed (per 100k),79.357,5.913,0.074514,5.995,5,2,7,1
"Kennebec, Maine",23011,Confirmed (per 100k),79.312,7.592,0.095729,5.714,5,2,7,0
"Hanover, Virginia",51085,Confirmed (per 100k),77.947,5.435,0.069728,6.274,5,2,7,1
"Morton, Kansas",20129,Confirmed (per 100k),77.310,5.522,0.071429,6.579,5,2,7,0
"Allen, Ohio",39003,Confirmed (per 100k),77.185,6.002,0.077758,5.433,5,2,7,1
"Warren, Illinois",17187,Confirmed (per 100k),77.179,2.544,0.032967,3.338,4,3,7,1
"Lafayette, Arkansas",5073,Confirmed (per 100k),75.483,6.470,0.085714,5.885,5,2,7,0
"Noble, Indiana",18113,Confirmed (per 100k),75.402,5.984,0.079365,5.226,5,2,7,1
"Northumberland, Pennsylvania",42097,Confirmed (per 100k),73.754,5.661,0.076759,6.733,5,2,7,2
"Elkhart, Indiana",18039,Confirmed (per 100k),73.664,5.331,0.072368,6.651,5,2,7,1
"Warren, Kentucky",21227,Confirmed (per 100k),71.484,6.772,0.094737,4.353,5,2,7,0
"Hancock, Kentucky",21091,Confirmed (per 100k),68.792,6.552,0.095238,4.149,5,2,7,-2
"Lumpkin, Georgia",13187,Confirmed (per 100k),68.432,5.526,0.080745,4.603,5,2,7,4
"Ashtabula, Ohio",39007,Confirmed (per 100k),67.873,5.876,0.086580,4.635,5,2,7,1
"Marion, Kentucky",21155,Confirmed (per 100k),67.452,6.671,0.098901,5.962,5,2,7,0
"Charlotte, Virginia",51037,Confirmed (per 100k),67.340,7.215,0.107,4.381,5,2,7,-2
"Ottawa, Ohio",39123,Confirmed (per 100k),66.626,5.993,0.089947,4.088,5,2,7,1
"Harrison, Texas",48203,Confirmed (per 100k),66.113,6.010,0.090909,4.943,5,2,7,1
"Dorchester, Maryland",24019,Confirmed (per 100k),65.771,5.369,0.081633,5.943,5,2,7,1
"Clay, Tennessee",47027,Confirmed (per 100k),65.660,5.628,0.085714,6.348,5,2,7,0
"Musselshell, Montana",30065,Confirmed (per 100k),64.753,6.167,0.095238,4.149,5,2,7,-2
"Grant, Kentucky",21081,Confirmed (per 100k),63.824,7.408,0.116,5.084,5,2,7,-1
"Boone, Kentucky",21015,Confirmed (per 100k),60.637,5.454,0.089947,5.436,5,2,7,1
"Tallahatchie, Mississippi",28135,Confirmed (per 100k),57.933,5.173,0.089286,5.191,5,2,7,1
"Buchanan, Virginia",51027,Confirmed (per 100k),57.132,6.801,0.119,4.080,5,2,7,-2
"Calloway, Kentucky",21035,Confirmed (per 100k),56.409,5.128,0.090909,5.885,5,2,7,0
"Lee, North Carolina",37105,Confirmed (per 100k),55.035,5.087,0.092437,4.023,5,2,7,1
"Hardin, Ohio",39065,Confirmed (per 100k),54.201,5.010,0.092437,4.370,5,2,7,1
"Lincoln, Colorado",8073,Confirmed (per 100k),52.622,5.012,0.095238,4.497,5,2,7,2
"Washington, Illinois",17189,Confirmed (per 100k),50.407,4.115,0.081633,3.802,4,3,7,1
"Fairfax City, Virginia",51600,Confirmed (per 100k),45.797,1.190,0.025974,3.106,4,3,7,7
"Decatur, Tennessee",47039,Confirmed (per 100k),42.871,4.899,0.114,3.454,4,3,7,1
"Kewaunee, Wisconsin",55061,Confirmed (per 100k),39.150,4.894,0.125,3.404,4,3,7,-1
"Winkler, Texas",48495,Confirmed (per 100k),37.453,3.567,0.095238,3.802,4,3,7,-1
"Guthrie, Iowa",19077,Confirmed (per 100k),37.422,4.009,0.107,3.338,4,3,7,1
"Murray, Minnesota",27101,Confirmed (per 100k),36.612,3.487,0.095238,3.106,4,3,7,7
"Yates, New York",36123,Confirmed (per 100k),36.126,4.014,0.111,3.802,4,3,7,-1
"Colfax, New Mexico",35007,Confirmed (per 100k),33.498,3.589,0.107,3.338,4,3,7,1
"Hutchinson, Texas",48233,Confirmed (per 100k),33.432,3.411,0.102,3.802,4,3,7,0
"Rock, Minnesota",27133,Confirmed (per 100k),32.206,4.601,0.143,3.338,4,3,7,-1
"Greenup, Kentucky",21089,Confirmed (per 100k),31.341,3.663,0.117,3.879,4,3,7,-1
"Pettis, Missouri",29159,Confirmed (per 100k),30.705,3.037,0.098901,3.261,4,3,7,1
"Cocke, Tennessee",47029,Confirmed (per 100k),30.552,3.174,0.104,3.802,4,3,7,1
"Trigg, Kentucky",21221,Confirmed (per 100k),27.302,3.900,0.143,3.106,4,3,7,-2
"Johnston, Oklahoma",40069,Confirmed (per 100k),27.064,2.577,0.095238,3.106,4,3,7,-2
"Whitley, Kentucky",21235,Confirmed (per 100k),22.060,2.758,0.125,3.702,4,3,7,-1
"Evans, Georgia",13109,Confirmed (per 100k),18.772,2.682,0.143,3.454,4,3,7,-1
"Carter, Kentucky",21043,Confirmed (per 100k),18.659,2.132,0.114,3.628,4,3,7,-1
"Washington, Missouri",29221,Confirmed (per 100k),16.175,1.733,0.107,3.106,4,3,7,-1
"Pike, Indiana",18125,Confirmed (per 100k),16.143,2.306,0.143,3.802,4,3,7,-1
"Johnson, Illinois",17087,Confirmed (per 100k),16.107,2.301,0.143,3.106,4,3,7,-2
"Fleming, Kentucky",21069,Confirmed (per 100k),13.716,1.959,0.143,3.802,4,3,7,-1
"Floyd, Kentucky",21071,Confirmed (per 100k),11.239,1.204,0.107,3.338,4,3,7,-2
"Cooke, Texas",48097,Confirmed (per 100k),9.695,1.039,0.107,3.338,4,3,7,1
"Duval, Texas",48131,Confirmed (per 100k),8.963,1.280,0.143,3.106,4,3,7,-2
"Wilbarger, Texas",48487,Confirmed (per 100k),7.831,1.119,0.143,3.106,4,3,7,-2
"Clay, Illinois",17025,Confirmed (per 100k),7.585,1.084,0.143,3.106,4,3,7,-2
"Morgan, Kentucky",21175,Confirmed (per 100k),7.514,1.073,0.143,3.106,4,3,7,-2
"Casey, Kentucky",21045,Confirmed (per 100k),6.189,0.884,0.143,2.409,3,4,7,-1
"Bosque, Texas",48035,Confirmed (per 100k),5.352,0.765,0.143,2.409,3,4,7,-1
"Lincoln, West Virginia",54043,Confirmed (per 100k),4.900,0.700,0.143,2.409,3,4,7,-1
"Union, New Jersey",34039,Confirmed (per 100k),1727.178,79.448,0.045999,11.481,5,1,6,0
"Early, Georgia",13099,Confirmed (per 100k),1658.489,82.714,0.049873,11.386,5,1,6,1
"Passaic, New Jersey",34031,Confirmed (per 100k),1651.568,75.183,0.045522,12.139,5,1,6,0
"Hudson, New Jersey",34017,Confirmed (per 100k),1559.509,65.969,0.042301,13.236,5,1,6,0
"Tama, Iowa",19171,Confirmed (per 100k),1109.529,38.990,0.035141,11.162,5,1,6,0
"Suffolk, Massachusetts",25025,Confirmed (per 100k),1004.345,49.224,0.049011,10.879,5,1,6,0
"Mitchell, Georgia",13205,Confirmed (per 100k),974.249,50.313,0.051643,10.605,5,1,6,0
"Calhoun, Georgia",13037,Confirmed (per 100k),969.462,43.857,0.045238,13.586,5,1,6,0
"Putnam, New York",36079,Confirmed (per 100k),791.294,34.581,0.043702,12.406,5,1,6,1
"Sullivan, New York",36105,Confirmed (per 100k),711.899,34.847,0.048949,11.113,5,1,6,0
"Turner, Georgia",13287,Confirmed (per 100k),701.315,39.360,0.056122,9.322,5,1,6,-1
"Essex, Massachusetts",25009,Confirmed (per 100k),653.077,36.537,0.055945,9.203,5,1,6,0
"Mercer, New Jersey",34021,Confirmed (per 100k),651.825,30.365,0.046585,11.343,5,1,6,0
"Baker, Georgia",13007,Confirmed (per 100k),625.411,32.916,0.052632,11.235,5,1,6,0
"Worth, Georgia",13321,Confirmed (per 100k),597.619,28.928,0.048406,11.907,5,1,6,0
