location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Walla Walla, Washington",53071,Confirmed (per 100k),55.958,2.586,0.046218,12.631,4,1,5,0
"Franklin, Georgia",13119,Confirmed (per 100k),55.677,3.671,0.065934,8.313,4,1,5,-1
"Union, Kentucky",21225,Confirmed (per 100k),55.629,2.980,0.053571,11.665,4,1,5,0
"Trinity, Texas",48455,Confirmed (per 100k),54.604,3.900,0.071429,8.486,4,1,5,0
"Clay, North Carolina",37043,Confirmed (per 100k),53.424,2.544,0.047619,12.127,4,1,5,1
"DeKalb, Illinois",17037,Confirmed (per 100k),53.386,2.588,0.048469,12.820,4,1,5,0
"Morris, Kansas",20127,Confirmed (per 100k),53.381,2.542,0.047619,10.047,4,1,5,5
"Rusk, Texas",48401,Confirmed (per 100k),53.303,3.151,0.059113,10.856,4,1,5,0
"Vanderburgh, Indiana",18163,Confirmed (per 100k),52.907,2.441,0.046131,12.686,4,1,5,0
"Gooding, Idaho",16047,Confirmed (per 100k),52.704,2.823,0.053571,11.896,4,1,5,0
"Lincoln, Colorado",8073,Confirmed (per 100k),52.622,2.506,0.047619,12.820,4,1,5,0
"Nottoway, Virginia",51135,Confirmed (per 100k),52.521,2.814,0.053571,10.740,4,1,5,0
"Charlton, Georgia",13049,Confirmed (per 100k),52.270,3.200,0.061224,9.122,4,1,5,0
"Elbert, Georgia",13105,Confirmed (per 100k),52.100,2.233,0.042857,11.665,4,1,5,2
"Clark, Wisconsin",55019,Confirmed (per 100k),51.763,3.697,0.071429,7.581,4,1,5,-1
"Bradford, Pennsylvania",42015,Confirmed (per 100k),51.390,2.842,0.055300,9.758,4,1,5,1
"York, Nebraska",31185,Confirmed (per 100k),51.173,3.133,0.061224,10.047,4,1,5,0
"Montgomery, Virginia",51121,Confirmed (per 100k),50.743,2.320,0.045714,12.647,4,1,5,1
"Whitfield, Georgia",13313,Confirmed (per 100k),50.656,3.004,0.059299,9.196,4,1,5,0
"Washington, Illinois",17189,Confirmed (per 100k),50.407,4.115,0.081633,7.099,4,1,5,-2
"Morgan, West Virginia",54065,Confirmed (per 100k),50.324,2.396,0.047619,13.051,4,1,5,0
"Blount, Alabama",1009,Confirmed (per 100k),50.150,2.965,0.059113,8.660,4,1,5,0
"Butler, Ohio",39017,Confirmed (per 100k),50.113,2.200,0.043899,13.619,4,1,5,0
"Dodge, Nebraska",31053,Confirmed (per 100k),49.227,2.344,0.047619,11.896,4,1,5,0
"Escambia, Alabama",1053,Confirmed (per 100k),49.136,3.120,0.063492,8.660,4,1,5,0
"Richmond, North Carolina",37153,Confirmed (per 100k),49.075,2.549,0.051948,11.000,4,1,5,0
"Martin, North Carolina",37117,Confirmed (per 100k),49.020,2.546,0.051948,10.567,4,1,5,0
"Jay, Indiana",18075,Confirmed (per 100k),48.933,2.097,0.042857,13.976,4,1,5,0
"Sullivan, Indiana",18153,Confirmed (per 100k),48.382,2.765,0.057143,9.700,4,1,5,0
"Milam, Texas",48331,Confirmed (per 100k),48.342,2.302,0.047619,12.300,4,1,5,0
"Hale, Texas",48189,Confirmed (per 100k),47.896,2.138,0.044643,11.849,4,1,5,2
"Navarro, Texas",48349,Confirmed (per 100k),47.892,2.281,0.047619,12.213,4,1,5,0
"Minidoka, Idaho",16067,Confirmed (per 100k),47.531,2.716,0.057143,11.433,4,1,5,0
"Ross, Ohio",39141,Confirmed (per 100k),46.957,2.795,0.059524,10.324,4,1,5,0
"Nelson, Virginia",51125,Confirmed (per 100k),46.885,1.914,0.040816,12.820,4,1,5,5
"Willacy, Texas",48489,Confirmed (per 100k),46.821,2.007,0.042857,12.820,4,1,5,2
"Mitchell, North Carolina",37121,Confirmed (per 100k),46.779,2.864,0.061224,8.429,4,1,5,2
"Poinsett, Arkansas",5111,Confirmed (per 100k),46.753,2.429,0.051948,11.780,4,1,5,1
"Bleckley, Georgia",13023,Confirmed (per 100k),46.609,3.329,0.071429,8.197,4,1,5,-1
"Franklin, Maine",23007,Confirmed (per 100k),46.359,2.365,0.051020,11.017,4,1,5,0
"Ford, Illinois",17053,Confirmed (per 100k),46.293,2.204,0.047619,12.127,4,1,5,0
"Pittsburg, Oklahoma",40121,Confirmed (per 100k),45.815,2.291,0.050000,11.235,4,1,5,0
"Valencia, New Mexico",35061,Confirmed (per 100k),45.639,2.608,0.057143,9.601,4,1,5,0
"Wayne, Indiana",18177,Confirmed (per 100k),45.535,2.168,0.047619,12.057,4,1,5,0
"Barry, Michigan",26015,Confirmed (per 100k),45.491,2.321,0.051020,11.225,4,1,5,-1
"Rogers, Oklahoma",40131,Confirmed (per 100k),45.426,1.854,0.040816,13.976,4,1,5,0
"Greene, Virginia",51079,Confirmed (per 100k),45.411,2.883,0.063492,8.833,4,1,5,0
"Lincoln, Wyoming",56023,Confirmed (per 100k),45.386,2.882,0.063492,7.099,4,1,5,5
"Moffat, Colorado",8081,Confirmed (per 100k),45.171,2.151,0.047619,10.740,4,1,5,5
"Vermillion, Indiana",18165,Confirmed (per 100k),45.167,2.765,0.061224,8.660,4,1,5,0
"Wilson, Texas",48493,Confirmed (per 100k),45.036,3.357,0.074534,7.619,4,1,5,0
"Mason, Illinois",17125,Confirmed (per 100k),44.914,3.208,0.071429,7.041,4,1,5,0
"Grady, Oklahoma",40051,Confirmed (per 100k),44.776,2.814,0.062857,8.408,4,1,5,-1
"Dale, Alabama",1045,Confirmed (per 100k),44.741,2.905,0.064935,8.590,4,1,5,0
"Defiance, Ohio",39039,Confirmed (per 100k),44.635,1.875,0.042017,13.375,4,1,5,1
"Yates, New York",36123,Confirmed (per 100k),44.154,2.867,0.064935,8.521,4,1,5,-1
"Stewart, Tennessee",47161,Confirmed (per 100k),43.748,2.083,0.047619,12.473,4,1,5,0
"Crenshaw, Alabama",1041,Confirmed (per 100k),43.567,3.112,0.071429,8.891,4,1,5,0
"Guilford, North Carolina",37081,Confirmed (per 100k),43.375,2.181,0.050276,10.579,4,1,5,1
"Scotland, North Carolina",37165,Confirmed (per 100k),43.075,2.461,0.057143,9.238,4,1,5,1
"Cameron, Louisiana",22023,Confirmed (per 100k),43.023,2.049,0.047619,12.127,4,1,5,0
"Somerset, Maryland",24039,Confirmed (per 100k),42.942,2.788,0.064935,9.076,4,1,5,0
"Huron, Ohio",39077,Confirmed (per 100k),42.907,2.452,0.057143,8.798,4,1,5,1
"Decatur, Tennessee",47039,Confirmed (per 100k),42.871,2.450,0.057143,10.393,4,1,5,0
"Stanislaus, California",6099,Confirmed (per 100k),42.858,1.894,0.044189,13.751,4,1,5,0
"Crawford, Illinois",17033,Confirmed (per 100k),42.856,2.296,0.053571,8.891,4,1,5,5
"Paulding, Ohio",39125,Confirmed (per 100k),42.845,2.295,0.053571,8.429,4,1,5,5
"Allegan, Michigan",26005,Confirmed (per 100k),42.344,3.025,0.071429,7.051,4,1,5,-1
"Liberty, Texas",48291,Confirmed (per 100k),41.941,2.267,0.054054,10.195,4,1,5,0
"Ionia, Michigan",26067,Confirmed (per 100k),41.733,1.987,0.047619,12.204,4,1,5,0
"Noble, Ohio",39121,Confirmed (per 100k),41.597,2.971,0.071429,7.273,4,1,5,-1
"Bulloch, Georgia",13031,Confirmed (per 100k),41.453,1.974,0.047619,12.001,4,1,5,0
"Jefferson, Wisconsin",55055,Confirmed (per 100k),41.289,1.854,0.044898,12.820,4,1,5,1
"Juneau, Wisconsin",55057,Confirmed (per 100k),41.219,2.141,0.051948,10.913,4,1,5,0
"Franklin, Kentucky",21073,Confirmed (per 100k),41.184,2.802,0.068027,8.521,4,1,5,-1
"Live Oak, Texas",48297,Confirmed (per 100k),40.960,2.341,0.057143,7.619,4,1,5,5
"Jackson, Texas",48239,Confirmed (per 100k),40.650,1.936,0.047619,10.740,4,1,5,5
"Morris, Texas",48343,Confirmed (per 100k),40.362,2.306,0.057143,10.393,4,1,5,0
"Buchanan, Missouri",29021,Confirmed (per 100k),40.062,2.126,0.053061,11.113,4,1,5,0
"Winneshiek, Iowa",19191,Confirmed (per 100k),40.018,2.144,0.053571,9.353,4,1,5,2
"Augusta, Virginia",51015,Confirmed (per 100k),39.705,2.269,0.057143,9.122,4,1,5,0
"Cumberland, North Carolina",37051,Confirmed (per 100k),39.641,1.831,0.046187,12.514,4,1,5,1
"Wood, West Virginia",54107,Confirmed (per 100k),39.512,1.882,0.047619,12.820,4,1,5,0
"Johnson, Nebraska",31097,Confirmed (per 100k),39.440,2.817,0.071429,7.966,4,1,5,-1
"Gladwin, Michigan",26051,Confirmed (per 100k),39.294,2.245,0.057143,10.393,4,1,5,0
"Napa, California",6055,Confirmed (per 100k),39.203,1.659,0.042328,13.817,4,1,5,1
"Keokuk, Iowa",19107,Confirmed (per 100k),39.040,2.789,0.071429,7.966,4,1,5,-1
"Campbell, Wyoming",56005,Confirmed (per 100k),38.842,1.541,0.039683,13.652,4,1,5,2
"Guernsey, Ohio",39059,Confirmed (per 100k),38.585,1.837,0.047619,10.740,4,1,5,0
"Hunt, Texas",48231,Confirmed (per 100k),38.542,2.318,0.060150,8.573,4,1,5,0
"Wythe, Virginia",51197,Confirmed (per 100k),38.349,1.992,0.051948,10.740,4,1,5,0
"Barnwell, South Carolina",45011,Confirmed (per 100k),38.340,2.054,0.053571,8.891,4,1,5,2
"Jefferson, Iowa",19101,Confirmed (per 100k),38.262,2.343,0.061224,7.966,4,1,5,0
"Lycoming, Pennsylvania",42081,Confirmed (per 100k),37.953,1.639,0.043189,13.513,4,1,5,0
"Sweetwater, Wyoming",56037,Confirmed (per 100k),37.787,2.024,0.053571,9.122,4,1,5,2
"Humphreys, Tennessee",47085,Confirmed (per 100k),37.671,2.306,0.061224,8.891,4,1,5,0
"Doña Ana, New Mexico",,Confirmed (per 100k),37.581,1.833,0.048780,11.433,4,1,5,0
"Kaufman, Texas",48257,Confirmed (per 100k),37.458,1.889,0.050420,11.125,4,1,5,0
"Atchison, Kansas",20005,Confirmed (per 100k),37.330,2.666,0.071429,7.504,4,1,5,-1
"Mineral, West Virginia",54057,Confirmed (per 100k),37.219,2.127,0.057143,9.353,4,1,5,0
"Umatilla, Oregon",41059,Confirmed (per 100k),37.203,2.199,0.059113,10.104,4,1,5,0
"Coffee, Tennessee",47031,Confirmed (per 100k),37.155,2.275,0.061224,9.661,4,1,5,0
"Fresno, California",6019,Confirmed (per 100k),37.133,1.716,0.046207,12.491,4,1,5,0
"Richland, North Dakota",38077,Confirmed (per 100k),37.090,2.649,0.071429,7.504,4,1,5,0
"Leelanau, Michigan",26089,Confirmed (per 100k),36.763,1.969,0.053571,11.665,4,1,5,0
"Midland, Texas",48329,Confirmed (per 100k),36.758,2.424,0.065934,7.365,4,1,5,2
"Titus, Texas",48449,Confirmed (per 100k),36.641,1.745,0.047619,10.913,4,1,5,0
"Jasper, Texas",48241,Confirmed (per 100k),36.590,2.413,0.065934,7.388,4,1,5,2
"Lawrence, Alabama",1079,Confirmed (per 100k),36.448,1.736,0.047619,11.087,4,1,5,2
"Colbert, Alabama",1033,Confirmed (per 100k),36.205,2.327,0.064286,7.966,4,1,5,0
"Clermont, Ohio",39025,Confirmed (per 100k),35.848,1.730,0.048263,13.208,4,1,5,0
"Coles, Illinois",17029,Confirmed (per 100k),35.558,2.540,0.071429,7.273,4,1,5,-1
"Halifax, Virginia",51083,Confirmed (per 100k),35.387,2.106,0.059524,8.521,4,1,5,0
"Marshall, Illinois",17123,Confirmed (per 100k),34.971,2.498,0.071429,7.619,4,1,5,-1
"LaSalle, Illinois",17099,Confirmed (per 100k),34.969,1.840,0.052632,9.948,4,1,5,0
"Barton, Kansas",20009,Confirmed (per 100k),34.912,2.217,0.063492,7.966,4,1,5,-1
"Uinta, Wyoming",56041,Confirmed (per 100k),34.609,2.119,0.061224,9.353,4,1,5,0
"Angelina, Texas",48005,Confirmed (per 100k),34.596,1.977,0.057143,9.584,4,1,5,1
"Monterey, California",6053,Confirmed (per 100k),34.557,1.646,0.047619,12.418,4,1,5,0
"Custer, Oklahoma",40039,Confirmed (per 100k),34.479,1.478,0.042857,13.513,4,1,5,0
"Kiowa, Oklahoma",40075,Confirmed (per 100k),34.451,1.641,0.047619,12.127,4,1,5,0
"Osceola, Michigan",26133,Confirmed (per 100k),34.101,1.827,0.053571,10.509,4,1,5,0
"Pondera, Montana",30073,Confirmed (per 100k),33.835,2.417,0.071429,7.273,4,1,5,-3
"Stanton, Nebraska",31167,Confirmed (per 100k),33.784,2.413,0.071429,7.273,4,1,5,-1
"Bay, Florida",12005,Confirmed (per 100k),33.771,1.635,0.048426,12.231,4,1,5,0
"Clinton, Pennsylvania",42035,Confirmed (per 100k),33.651,1.849,0.054945,10.047,4,1,5,1
"Wayne, Georgia",13305,Confirmed (per 100k),33.415,1.909,0.057143,9.006,4,1,5,0
"Bedford, Pennsylvania",42009,Confirmed (per 100k),33.411,2.088,0.062500,9.551,4,1,5,-1
"Des Moines, Iowa",19057,Confirmed (per 100k),33.362,2.200,0.065934,8.082,4,1,5,-1
"Hawaii, Hawaii",15001,Confirmed (per 100k),33.248,1.843,0.055437,10.313,4,1,5,0
"Lyon, Nevada",32019,Confirmed (per 100k),33.038,2.236,0.067669,8.043,4,1,5,0
"Roanoke, Virginia",51161,Confirmed (per 100k),32.914,1.972,0.059908,8.233,4,1,5,2
"Hill, Texas",48217,Confirmed (per 100k),32.743,1.559,0.047619,12.127,4,1,5,2
"Essex, Vermont",50009,Confirmed (per 100k),32.452,2.318,0.071429,7.273,4,1,5,-1
"Mercer, Illinois",17131,Confirmed (per 100k),32.390,1.851,0.057143,11.087,4,1,5,-1
"Clare, Michigan",26035,Confirmed (per 100k),32.310,2.308,0.071429,7.689,4,1,5,-1
"Clarke, Iowa",19039,Confirmed (per 100k),31.932,1.521,0.047619,12.820,4,1,5,0
"Levy, Florida",12075,Confirmed (per 100k),31.323,1.721,0.054945,10.740,4,1,5,0
"Perry, Indiana",18123,Confirmed (per 100k),31.301,1.491,0.047619,12.127,4,1,5,-1
"Laurens, South Carolina",45059,Confirmed (per 100k),31.114,1.482,0.047619,13.216,4,1,5,1
"Tazewell, Illinois",17179,Confirmed (per 100k),31.107,2.168,0.069686,8.209,4,1,5,-1
"Anderson, Kentucky",21005,Confirmed (per 100k),30.773,1.884,0.061224,10.047,4,1,5,-1
"Logan, Ohio",39091,Confirmed (per 100k),30.653,1.877,0.061224,9.584,4,1,5,0
"Lancaster, Nebraska",31109,Confirmed (per 100k),30.399,1.791,0.058910,8.989,4,1,5,0
"Powhatan, Virginia",51145,Confirmed (per 100k),30.352,1.927,0.063492,9.527,4,1,5,0
"Fulton, Indiana",18049,Confirmed (per 100k),30.039,2.146,0.071429,7.966,4,1,5,-1
"Union, Illinois",17181,Confirmed (per 100k),30.025,1.716,0.057143,10.740,4,1,5,-2
"Emery, Utah",49015,Confirmed (per 100k),29.964,1.427,0.047619,11.433,4,1,5,0
"Breckinridge, Kentucky",21027,Confirmed (per 100k),29.301,2.093,0.071429,8.660,4,1,5,0
"Stephenson, Illinois",17177,Confirmed (per 100k),29.215,1.284,0.043956,13.687,4,1,5,0
"Barnes, North Dakota",38003,Confirmed (per 100k),28.805,1.372,0.047619,12.820,4,1,5,0
"Ogemaw, Michigan",26129,Confirmed (per 100k),28.576,1.361,0.047619,13.167,4,1,5,0
"Chautauqua, New York",36013,Confirmed (per 100k),28.368,1.351,0.047619,10.336,4,1,5,2
"Ellis, Kansas",20051,Confirmed (per 100k),28.018,2.001,0.071429,7.273,4,1,5,-2
"Pike, Arkansas",5109,Confirmed (per 100k),27.990,1.333,0.047619,10.047,4,1,5,5
"Lincoln, North Carolina",37109,Confirmed (per 100k),27.871,1.493,0.053571,10.740,4,1,5,2
"Tillman, Oklahoma",40141,Confirmed (per 100k),27.586,1.970,0.071429,7.273,4,1,5,-1
"Whitley, Kentucky",21235,Confirmed (per 100k),27.576,1.970,0.071429,7.550,4,1,5,0
"Morgan, Ohio",39115,Confirmed (per 100k),27.571,1.969,0.071429,7.273,4,1,5,1
"Atascosa, Texas",48013,Confirmed (per 100k),27.369,1.396,0.051020,10.879,4,1,5,2
"Anderson, Tennessee",47001,Confirmed (per 100k),27.281,1.113,0.040816,13.745,4,1,5,3
"Union, Ohio",39159,Confirmed (per 100k),27.124,1.211,0.044643,12.404,4,1,5,2
"Johnston, Oklahoma",40069,Confirmed (per 100k),27.064,1.289,0.047619,12.127,4,1,5,-2
"Burnet, Texas",48053,Confirmed (per 100k),26.996,1.780,0.065934,7.273,4,1,5,1
"Pulaski, Virginia",51155,Confirmed (per 100k),26.450,2.099,0.079365,7.134,4,1,5,0
"Maverick, Texas",48323,Confirmed (per 100k),25.544,1.216,0.047619,11.849,4,1,5,2
"Williamson, Illinois",17199,Confirmed (per 100k),25.527,1.073,0.042017,13.513,4,1,5,0
"Davison, South Dakota",46035,Confirmed (per 100k),25.284,1.445,0.057143,7.966,4,1,5,5
"Chickasaw, Iowa",19037,Confirmed (per 100k),25.140,1.197,0.047619,12.127,4,1,5,0
"Cochise, Arizona",4003,Confirmed (per 100k),24.618,1.702,0.069124,7.596,4,1,5,0
"Newaygo, Michigan",26123,Confirmed (per 100k),24.500,1.458,0.059524,7.550,4,1,5,2
"Cherokee, South Carolina",45021,Confirmed (per 100k),24.433,1.496,0.061224,10.393,4,1,5,0
"Johnson, Illinois",17087,Confirmed (per 100k),24.160,1.150,0.047619,10.047,4,1,5,0
"Jackson, Florida",12063,Confirmed (per 100k),23.700,1.539,0.064935,8.382,4,1,5,1
"Surry, North Carolina",37171,Confirmed (per 100k),23.682,1.393,0.058824,10.740,4,1,5,0
"Scott, Virginia",51169,Confirmed (per 100k),23.185,1.325,0.057143,9.353,4,1,5,2
"Erie, Pennsylvania",42049,Confirmed (per 100k),22.986,1.059,0.046083,13.236,4,1,5,0
"Henderson, Texas",48213,Confirmed (per 100k),22.964,1.381,0.060150,8.400,4,1,5,2
"Boone, Iowa",19015,Confirmed (per 100k),22.871,1.089,0.047619,12.127,4,1,5,0
"Lewis, Kentucky",21135,Confirmed (per 100k),22.599,1.076,0.047619,12.127,4,1,5,0
"Greene, Arkansas",5055,Confirmed (per 100k),22.063,1.261,0.057143,9.700,4,1,5,1
"Pipestone, Minnesota",27117,Confirmed (per 100k),21.915,1.565,0.071429,7.966,4,1,5,-1
"Wells, Indiana",18179,Confirmed (per 100k),21.204,1.010,0.047619,12.127,4,1,5,2
"Story, Iowa",19169,Confirmed (per 100k),20.594,1.324,0.064286,9.507,4,1,5,-1
"Giles, Tennessee",47055,Confirmed (per 100k),20.364,1.455,0.071429,7.966,4,1,5,1
"Jones, Texas",48253,Confirmed (per 100k),19.917,1.423,0.071429,8.313,4,1,5,-1
"Iron, Missouri",29093,Confirmed (per 100k),19.753,1.411,0.071429,7.273,4,1,5,-1
"Cass, Nebraska",31025,Confirmed (per 100k),19.049,1.089,0.057143,9.700,4,1,5,0
"Okeechobee, Florida",12093,Confirmed (per 100k),18.972,1.016,0.053571,10.278,4,1,5,1
"Henry, Ohio",39069,Confirmed (per 100k),14.812,1.058,0.071429,7.273,4,1,5,-1
"Madison, Texas",48313,Confirmed (per 100k),14.002,1.000,0.071429,7.966,4,1,5,-1
"Butler, Iowa",19023,Confirmed (per 100k),13.851,0.989,0.071429,5.885,3,2,5,5
"Bladen, North Carolina",37017,Confirmed (per 100k),12.224,0.873,0.071429,5.885,3,2,5,5
"Scioto, Ohio",39145,Confirmed (per 100k),11.950,0.948,0.079365,6.995,3,2,5,0
"Radford, Virginia",51750,Confirmed (per 100k),10.960,0.783,0.071429,5.191,3,2,5,5
"Hart, Kentucky",21099,Confirmed (per 100k),10.507,0.750,0.071429,6.579,3,2,5,0
"Lincoln, New Mexico",35027,Confirmed (per 100k),10.219,0.730,0.071429,5.191,3,2,5,5
"Perry, Illinois",17145,Confirmed (per 100k),9.562,0.683,0.071429,5.191,3,2,5,5
"Taylor, Florida",12123,Confirmed (per 100k),9.273,0.662,0.071429,6.579,3,2,5,0
"Rhea, Tennessee",47143,Confirmed (per 100k),9.045,0.861,0.095238,4.149,3,2,5,-1
"Jefferson, Oregon",41031,Confirmed (per 100k),8.111,0.579,0.071429,5.191,3,2,5,5
"Pike, Ohio",39131,Confirmed (per 100k),7.201,0.514,0.071429,6.579,3,2,5,0
"Warren, Pennsylvania",42123,Confirmed (per 100k),5.103,0.365,0.071429,5.885,3,2,5,5
"Donley, Texas",48129,Confirmed (per 100k),732.154,4.358,0.005952,112.636,4,0,4,4
"Coffey, Kansas",20031,Confirmed (per 100k),574.642,3.493,0.006079,111.943,4,0,4,-1
"Northampton, North Carolina",37131,Confirmed (per 100k),384.951,4.399,0.011429,57.762,4,0,4,-1
"Berkshire, Massachusetts",25003,Confirmed (per 100k),323.345,3.887,0.012023,55.349,4,0,4,-1
"Allen, Louisiana",22003,Confirmed (per 100k),312.171,3.345,0.010714,63.538,4,0,4,0
"Kershaw, South Carolina",45055,Confirmed (per 100k),308.034,3.864,0.012544,52.717,4,0,4,0
"Mountrail, North Dakota",38061,Confirmed (per 100k),293.978,2.709,0.009217,72.087,4,0,4,-1
"Sumner, Tennessee",47165,Confirmed (per 100k),277.076,4.780,0.017251,38.133,4,0,4,0
"Montour, Pennsylvania",42093,Confirmed (per 100k),268.788,3.918,0.014577,46.925,4,0,4,-1
"Snohomish, Washington",53061,Confirmed (per 100k),268.708,3.840,0.014292,46.338,4,0,4,0
"Pierce, Georgia",13229,Confirmed (per 100k),262.009,2.936,0.011204,60.650,4,0,4,0
"Fluvanna, Virginia",51065,Confirmed (per 100k),253.025,3.667,0.014493,45.697,4,0,4,-3
"Catahoula, Louisiana",22025,Confirmed (per 100k),252.791,3.009,0.011905,56.837,4,0,4,0
"Washtenaw, Michigan",26161,Confirmed (per 100k),248.095,4.430,0.017857,36.809,4,0,4,-1
"Bartow, Georgia",13015,Confirmed (per 100k),240.398,3.182,0.013238,49.992,4,0,4,-1
"Chittenden, Vermont",50007,Confirmed (per 100k),239.965,1.832,0.007634,88.541,4,0,4,0
"King, Washington",53033,Confirmed (per 100k),238.771,4.813,0.020158,32.091,4,0,4,0
"Jennings, Indiana",18079,Confirmed (per 100k),230.755,2.060,0.008929,76.766,4,0,4,0
"Tippah, Mississippi",28139,Confirmed (per 100k),222.576,2.596,0.011662,56.491,4,0,4,0
"Adams, Washington",53001,Confirmed (per 100k),220.187,3.574,0.016234,39.716,4,0,4,0
"Marion, Alabama",1093,Confirmed (per 100k),218.789,3.366,0.015385,42.727,4,0,4,0
"Martin, Minnesota",27091,Confirmed (per 100k),208.302,1.452,0.006969,96.347,4,0,4,0
"Webster, Louisiana",22119,Confirmed (per 100k),206.051,3.726,0.018083,36.597,4,0,4,-1
"Trousdale, Tennessee",47169,Confirmed (per 100k),203.828,3.798,0.018634,34.310,4,0,4,0
"Columbia, New York",36021,Confirmed (per 100k),201.813,4.805,0.023810,26.130,4,0,4,-1
"Sunflower, Mississippi",28133,Confirmed (per 100k),199.124,4.551,0.022857,27.898,4,0,4,-1
"Granville, North Carolina",37077,Confirmed (per 100k),195.225,4.491,0.023002,27.852,4,0,4,0
"Bossier, Louisiana",22015,Confirmed (per 100k),193.641,3.936,0.020325,31.992,4,0,4,-1
"Grundy, Tennessee",47061,Confirmed (per 100k),193.640,3.192,0.016484,40.317,4,0,4,0
"Hancock, Indiana",18059,Confirmed (per 100k),193.174,4.021,0.020814,30.907,4,0,4,-1
"James City, Virginia",51095,Confirmed (per 100k),192.099,2.800,0.014577,45.262,4,0,4,0
"Washington, North Carolina",37187,Confirmed (per 100k),189.983,4.935,0.025974,23.912,4,0,4,0
"Acadia, Louisiana",22001,Confirmed (per 100k),188.573,2.763,0.014652,44.880,4,0,4,0
"Franklin, Vermont",50011,Confirmed (per 100k),188.251,2.603,0.013825,48.481,4,0,4,0
"Clayton, Georgia",13063,Confirmed (per 100k),187.849,4.546,0.024200,26.618,4,0,4,-1
"Custer, Nebraska",31041,Confirmed (per 100k),185.580,1.326,0.007143,94.614,4,0,4,0
"Hamilton, Indiana",18057,Confirmed (per 100k),184.609,4.818,0.026099,24.246,4,0,4,0
"Greene, New York",36039,Confirmed (per 100k),184.369,4.238,0.022989,28.269,4,0,4,-2
"Perry, Mississippi",28111,Confirmed (per 100k),183.747,2.386,0.012987,51.985,4,0,4,0
"Lawrence, Indiana",18093,Confirmed (per 100k),182.940,3.149,0.017212,37.983,4,0,4,0
"Jefferson, Florida",12065,Confirmed (per 100k),182.507,4.011,0.021978,29.804,4,0,4,-2
"Jefferson Davis, Louisiana",22053,Confirmed (per 100k),181.714,4.099,0.022556,28.687,4,0,4,0
"Lafayette, Louisiana",22055,Confirmed (per 100k),177.994,3.507,0.019704,33.189,4,0,4,0
"Avoyelles, Louisiana",22009,Confirmed (per 100k),176.863,2.135,0.012072,55.104,4,0,4,0
"Morgan, Indiana",18109,Confirmed (per 100k),175.914,3.851,0.021889,29.311,4,0,4,0
"Lapeer, Michigan",26087,Confirmed (per 100k),175.785,4.729,0.026902,23.601,4,0,4,-1
"Walthall, Mississippi",28147,Confirmed (per 100k),174.997,3.000,0.017143,37.544,4,0,4,0
"Montgomery, Mississippi",28097,Confirmed (per 100k),173.913,2.923,0.016807,37.429,4,0,4,4
"Humphreys, Mississippi",28053,Confirmed (per 100k),173.611,3.543,0.020408,29.804,4,0,4,0
"McDuffie, Georgia",13189,Confirmed (per 100k),173.611,4.692,0.027027,24.506,4,0,4,-2
"Madison, New York",36053,Confirmed (per 100k),170.564,2.215,0.012987,51.072,4,0,4,0
"Lyon, Kentucky",21143,Confirmed (per 100k),170.524,1.740,0.010204,64.115,4,0,4,0
"St. Landry, Louisiana",22097,Confirmed (per 100k),170.474,4.175,0.024490,26.107,4,0,4,0
"St. Clair, Michigan",26147,Confirmed (per 100k),170.303,4.489,0.026357,23.704,4,0,4,0
"Calcasieu, Louisiana",22019,Confirmed (per 100k),167.620,4.143,0.024717,25.968,4,0,4,0
"Monroe, Illinois",17133,Confirmed (per 100k),167.451,3.712,0.022167,28.456,4,0,4,0
"Wayne, Pennsylvania",42127,Confirmed (per 100k),167.442,3.060,0.018272,36.389,4,0,4,-1
"Rapides, Louisiana",22079,Confirmed (per 100k),167.376,4.187,0.025016,25.900,4,0,4,0
"Chenango, New York",36017,Confirmed (per 100k),167.348,2.421,0.014467,46.440,4,0,4,0
"Addison, Vermont",50001,Confirmed (per 100k),165.865,1.942,0.011710,57.600,4,0,4,0
"Henry, Georgia",13151,Confirmed (per 100k),165.415,4.081,0.024669,26.012,4,0,4,-1
"Monroe, Michigan",26115,Confirmed (per 100k),164.120,3.417,0.020821,30.863,4,0,4,0
"Washington, Mississippi",28151,Confirmed (per 100k),161.698,2.928,0.018109,37.313,4,0,4,0
"Jenkins, Georgia",13165,Confirmed (per 100k),161.365,3.293,0.020408,30.151,4,0,4,0
"Livingston, Michigan",26093,Confirmed (per 100k),160.421,4.018,0.025046,25.119,4,0,4,0
"Castro, Texas",48069,Confirmed (per 100k),159.363,1.897,0.011905,53.718,4,0,4,4
"Woodson, Kansas",20207,Confirmed (per 100k),159.337,4.552,0.028571,22.526,4,0,4,-2
"Irwin, Georgia",13155,Confirmed (per 100k),159.303,4.552,0.028571,22.988,4,0,4,0
"Windham, Vermont",50025,Confirmed (per 100k),158.685,3.383,0.021322,30.081,4,0,4,0
"Choctaw, Mississippi",28019,Confirmed (per 100k),158.343,3.480,0.021978,28.764,4,0,4,0
"Charles City, Virginia",51036,Confirmed (per 100k),157.978,4.103,0.025974,25.298,4,0,4,0
"Buckingham, Virginia",51029,Confirmed (per 100k),157.453,4.165,0.026455,24.328,4,0,4,-2
"Broomfield, Colorado",8014,Confirmed (per 100k),156.106,4.460,0.028571,21.801,4,0,4,0
