location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Tom Green, Texas",48451,Confirmed (per 100k),34.396,0.719,0.020906,32.115,3,0,3,0
"Huron, Ohio",39077,Confirmed (per 100k),34.325,0.245,0.007143,75.206,3,0,3,-2
"Alleghany, Virginia",51005,Confirmed (per 100k),33.647,0.961,0.028571,19.753,3,0,3,3
"Stanly, North Carolina",37167,Confirmed (per 100k),33.436,0.910,0.027211,22.179,3,0,3,-2
"Mitchell, North Carolina",37121,Confirmed (per 100k),33.414,0.955,0.028571,21.139,3,0,3,-2
"Orleans, Vermont",50019,Confirmed (per 100k),33.288,0.528,0.015873,39.855,3,0,3,3
"Placer, California",6061,Confirmed (per 100k),33.138,0.287,0.008658,78.238,3,0,3,0
"Forsyth, North Carolina",37067,Confirmed (per 100k),32.959,0.411,0.012472,54.222,3,0,3,0
"Mason, Washington",53045,Confirmed (per 100k),32.950,0.642,0.019481,32.461,3,0,3,0
"Otero, Colorado",8089,Confirmed (per 100k),32.826,0.782,0.023810,25.298,3,0,3,3
"Yamhill, Oregon",41071,Confirmed (per 100k),32.680,0.667,0.020408,31.814,3,0,3,0
"Chaves, New Mexico",35005,Confirmed (per 100k),32.500,0.442,0.013605,47.133,3,0,3,0
"Chippewa, Wisconsin",55017,Confirmed (per 100k),32.479,0.221,0.006803,98.080,3,0,3,0
"Deschutes, Oregon",41017,Confirmed (per 100k),32.374,0.723,0.022321,28.140,3,0,3,0
"Kenai Peninsula, Alaska",2122,Confirmed (per 100k),32.364,0.973,0.030075,19.926,3,0,3,0
"Thurston, Washington",53067,Confirmed (per 100k),32.354,0.590,0.018237,34.367,3,0,3,0
"Androscoggin, Maine",23001,Confirmed (per 100k),32.325,0.924,0.028571,21.634,3,0,3,-1
"Wabash, Indiana",18169,Confirmed (per 100k),32.262,0.922,0.028571,19.059,3,0,3,0
"Hamilton, Tennessee",47065,Confirmed (per 100k),32.082,0.350,0.010896,59.648,3,0,3,0
"Montgomery, Kentucky",21173,Confirmed (per 100k),31.964,0.507,0.015873,41.241,3,0,3,-1
"Missoula, Montana",30063,Confirmed (per 100k),31.773,0.956,0.030075,19.579,3,0,3,0
"Augusta, Virginia",51015,Confirmed (per 100k),31.764,0.945,0.029762,18.228,3,0,3,0
"Jefferson, Kansas",20087,Confirmed (per 100k),31.508,0.750,0.023810,25.991,3,0,3,0
"Los Alamos, New Mexico",35028,Confirmed (per 100k),30.977,0.738,0.023810,27.378,3,0,3,-2
"Kootenai, Idaho",16055,Confirmed (per 100k),30.779,0.517,0.016807,38.007,3,0,3,0
"Crow Wing, Minnesota",27035,Confirmed (per 100k),30.743,0.659,0.021429,27.378,3,0,3,0
"Greene, Missouri",29077,Confirmed (per 100k),30.708,0.536,0.017460,36.515,3,0,3,0
"Yavapai, Arizona",4025,Confirmed (per 100k),30.625,0.547,0.017857,37.313,3,0,3,0
"Lawrence, Alabama",1079,Confirmed (per 100k),30.373,0.434,0.014286,39.855,3,0,3,3
"Benton, Oregon",41003,Confirmed (per 100k),30.090,0.614,0.020408,30.844,3,0,3,0
"Winneshiek, Iowa",19191,Confirmed (per 100k),30.014,0.715,0.023810,24.605,3,0,3,3
"Whitman, Washington",53075,Confirmed (per 100k),29.938,0.855,0.028571,21.139,3,0,3,0
"Obion, Tennessee",47131,Confirmed (per 100k),29.931,0.950,0.031746,19.753,3,0,3,-2
"Mecosta, Michigan",26107,Confirmed (per 100k),29.917,0.329,0.010989,55.104,3,0,3,0
"Tippecanoe, Indiana",18157,Confirmed (per 100k),29.632,0.803,0.027094,21.832,3,0,3,0
"McLennan, Texas",48309,Confirmed (per 100k),29.615,0.390,0.013158,50.946,3,0,3,0
"Kendall, Texas",48259,Confirmed (per 100k),29.517,0.904,0.030612,21.139,3,0,3,-1
"Halifax, Virginia",51083,Confirmed (per 100k),29.489,0.421,0.014286,35.003,3,0,3,0
"Sarpy, Nebraska",31153,Confirmed (per 100k),29.381,0.916,0.031169,18.540,3,0,3,0
"Lincoln, Tennessee",47103,Confirmed (per 100k),29.099,0.831,0.028571,21.832,3,0,3,0
"Medina, Texas",48325,Confirmed (per 100k),29.079,0.554,0.019048,33.963,3,0,3,-2
"New Hanover, North Carolina",37129,Confirmed (per 100k),29.001,0.548,0.018908,34.772,3,0,3,0
"Cowlitz, Washington",53015,Confirmed (per 100k),28.935,0.775,0.026786,21.139,3,0,3,0
"Penobscot, Maine",23019,Confirmed (per 100k),28.919,0.845,0.029221,20.061,3,0,3,0
"Dakota, Minnesota",27037,Confirmed (per 100k),28.903,0.699,0.024194,24.176,3,0,3,0
"Huntingdon, Pennsylvania",42061,Confirmed (per 100k),28.797,0.949,0.032967,18.828,3,0,3,-2
"Sullivan, Tennessee",47163,Confirmed (per 100k),28.418,0.722,0.025397,26.165,3,0,3,0
"McIntosh, Georgia",13191,Confirmed (per 100k),27.820,0.994,0.035714,16.980,3,0,3,0
"Kosciusko, Indiana",18085,Confirmed (per 100k),27.688,0.719,0.025974,24.432,3,0,3,0
"Hood, Texas",48221,Confirmed (per 100k),27.578,0.927,0.033613,18.540,3,0,3,-2
"Comal, Texas",48091,Confirmed (per 100k),27.527,0.549,0.019934,33.270,3,0,3,0
"Iron, Utah",49021,Confirmed (per 100k),27.353,0.521,0.019048,33.270,3,0,3,0
"Hill, Texas",48217,Confirmed (per 100k),27.286,0.780,0.028571,21.486,3,0,3,0
"Catawba, North Carolina",37035,Confirmed (per 100k),26.951,0.895,0.033223,18.782,3,0,3,-2
"Williams, North Dakota",38105,Confirmed (per 100k),26.604,0.760,0.028571,20.446,3,0,3,0
"Page, Iowa",19145,Confirmed (per 100k),26.478,0.946,0.035714,14.900,3,0,3,3
"Sevier, Tennessee",47155,Confirmed (per 100k),26.463,0.436,0.016484,36.158,3,0,3,1
"Williamson, Texas",48491,Confirmed (per 100k),26.247,0.919,0.035023,16.524,3,0,3,0
"Marshall, West Virginia",54051,Confirmed (per 100k),26.203,0.936,0.035714,16.980,3,0,3,0
"St. Louis, Minnesota",27137,Confirmed (per 100k),26.121,0.718,0.027473,20.792,3,0,3,0
"Lewis, Washington",53041,Confirmed (per 100k),26.020,0.354,0.013605,45.400,3,0,3,1
"Lauderdale, Alabama",1077,Confirmed (per 100k),25.882,0.308,0.011905,54.065,3,0,3,0
"Platte, Missouri",29165,Confirmed (per 100k),25.858,0.274,0.010582,63.769,3,0,3,0
"Iowa, Wisconsin",55049,Confirmed (per 100k),25.340,0.603,0.023810,25.991,3,0,3,-2
"Jasper, Texas",48241,Confirmed (per 100k),25.331,0.804,0.031746,18.020,3,0,3,0
"Brunswick, North Carolina",37019,Confirmed (per 100k),25.207,0.200,0.007937,85.950,3,0,3,0
"Crawford, Missouri",29055,Confirmed (per 100k),25.084,0.597,0.023810,25.991,3,0,3,0
"Perry, Ohio",39127,Confirmed (per 100k),24.907,0.395,0.015873,39.855,3,0,3,0
"Nueces, Texas",48355,Confirmed (per 100k),24.842,0.552,0.022222,28.715,3,0,3,0
"Putnam, West Virginia",54079,Confirmed (per 100k),24.801,0.759,0.030612,20.677,3,0,3,-1
"Pottawatomie, Kansas",20149,Confirmed (per 100k),24.607,0.586,0.023810,25.298,3,0,3,3
"Midland, Texas",48329,Confirmed (per 100k),24.317,0.808,0.033223,17.742,3,0,3,0
"Roanoke City, Virginia",51770,Confirmed (per 100k),24.207,0.576,0.023810,27.378,3,0,3,-2
"Oxford, Maine",23017,Confirmed (per 100k),24.148,0.246,0.010204,63.422,3,0,3,3
"Conway, Arkansas",5029,Confirmed (per 100k),23.985,0.685,0.028571,22.526,3,0,3,0
"La Paz, Arizona",4012,Confirmed (per 100k),23.688,0.677,0.028571,22.526,3,0,3,0
"Monroe, Tennessee",47123,Confirmed (per 100k),23.633,0.614,0.025974,21.832,3,0,3,0
"Clay, Missouri",29047,Confirmed (per 100k),23.605,0.514,0.021792,28.379,3,0,3,0
"Seneca, Ohio",39147,Confirmed (per 100k),23.560,0.777,0.032967,16.980,3,0,3,0
"Lyon, Minnesota",27083,Confirmed (per 100k),23.553,0.561,0.023810,25.991,3,0,3,0
"Atascosa, Texas",48013,Confirmed (per 100k),23.459,0.838,0.035714,15.362,3,0,3,0
"Transylvania, North Carolina",37175,Confirmed (per 100k),23.266,0.415,0.017857,30.151,3,0,3,3
"Lincoln, North Carolina",37109,Confirmed (per 100k),23.226,0.829,0.035714,16.702,3,0,3,-2
"Greene, Ohio",39057,Confirmed (per 100k),23.086,0.930,0.040293,14.522,3,0,3,-2
"Jasper, Missouri",29097,Confirmed (per 100k),23.078,0.706,0.030612,21.717,3,0,3,0
"Bedford, Virginia",51019,Confirmed (per 100k),22.786,0.543,0.023810,26.454,3,0,3,0
"Elko, Nevada",32007,Confirmed (per 100k),22.737,0.271,0.011905,55.104,3,0,3,0
"Madison, Kentucky",21151,Confirmed (per 100k),22.584,0.461,0.020408,32.692,3,0,3,-2
"Washington, Arkansas",5143,Confirmed (per 100k),22.576,0.538,0.023810,23.527,3,0,3,0
"Williamson, Illinois",17199,Confirmed (per 100k),22.524,0.858,0.038095,14.207,3,0,3,0
"Benton, Arkansas",5007,Confirmed (per 100k),22.211,0.716,0.032258,20.446,3,0,3,0
"Young, Texas",48503,Confirmed (per 100k),22.210,0.793,0.035714,16.980,3,0,3,0
"Mississippi, Arkansas",5093,Confirmed (per 100k),22.140,0.351,0.015873,36.389,3,0,3,0
"Union, Ohio",39159,Confirmed (per 100k),22.038,0.484,0.021978,27.378,3,0,3,0
"Alcorn, Mississippi",28003,Confirmed (per 100k),21.649,0.387,0.017857,34.310,3,0,3,3
"Oconee, South Carolina",45073,Confirmed (per 100k),21.371,0.539,0.025210,23.450,3,0,3,0
"Van Zandt, Texas",48467,Confirmed (per 100k),21.205,0.505,0.023810,25.991,3,0,3,0
"Platte, Nebraska",31141,Confirmed (per 100k),20.914,0.427,0.020408,29.457,3,0,3,3
"Rockingham, North Carolina",37157,Confirmed (per 100k),20.877,0.628,0.030075,20.446,3,0,3,-2
"Knox, Ohio",39083,Confirmed (per 100k),20.859,0.229,0.010989,50.946,3,0,3,0
"Anderson, Tennessee",47001,Confirmed (per 100k),20.785,0.742,0.035714,18.540,3,0,3,-1
"Champaign, Ohio",39021,Confirmed (per 100k),20.573,0.735,0.035714,15.247,3,0,3,3
"Maverick, Texas",48323,Confirmed (per 100k),20.435,0.730,0.035714,16.980,3,0,3,-1
"Henry, Virginia",51089,Confirmed (per 100k),19.780,0.565,0.028571,21.139,3,0,3,-2
"Spencer, Indiana",18147,Confirmed (per 100k),19.727,0.705,0.035714,17.673,3,0,3,-3
"Chautauqua, New York",36013,Confirmed (per 100k),19.700,0.225,0.011429,58.224,3,0,3,0
"Gratiot, Michigan",26057,Confirmed (per 100k),19.651,0.351,0.017857,34.310,3,0,3,3
"Adams, Indiana",18001,Confirmed (per 100k),19.566,0.799,0.040816,14.553,3,0,3,-2
"Vernon, Missouri",29217,Confirmed (per 100k),19.452,0.695,0.035714,16.980,3,0,3,0
"Clallam, Washington",53009,Confirmed (per 100k),19.397,0.554,0.028571,22.063,3,0,3,0
"Clark, Ohio",39023,Confirmed (per 100k),19.391,0.639,0.032967,18.251,3,0,3,-2
"Jackson, Florida",12063,Confirmed (per 100k),19.391,0.616,0.031746,16.980,3,0,3,-1
"Logan, Oklahoma",40083,Confirmed (per 100k),18.746,0.595,0.031746,18.366,3,0,3,0
"Onslow, North Carolina",37133,Confirmed (per 100k),18.693,0.217,0.011583,58.108,3,0,3,0
"Burnet, Texas",48053,Confirmed (per 100k),18.690,0.593,0.031746,16.980,3,0,3,0
"El Dorado, California",6017,Confirmed (per 100k),18.668,0.296,0.015873,41.934,3,0,3,0
"Outagamie, Wisconsin",55087,Confirmed (per 100k),18.628,0.456,0.024490,24.952,3,0,3,1
"Scott, Virginia",51169,Confirmed (per 100k),18.548,0.662,0.035714,15.593,3,0,3,3
"Douglas, Wisconsin",55031,Confirmed (per 100k),18.540,0.331,0.017857,35.003,3,0,3,3
"Caldwell, Texas",48055,Confirmed (per 100k),18.322,0.327,0.017857,31.537,3,0,3,0
"Scott, Minnesota",27139,Confirmed (per 100k),18.119,0.479,0.026455,20.585,3,0,3,0
"Buncombe, North Carolina",37021,Confirmed (per 100k),17.994,0.547,0.030395,20.307,3,0,3,0
"Wells, Indiana",18179,Confirmed (per 100k),17.670,0.505,0.028571,21.139,3,0,3,-2
"Matanuska-Susitna, Alaska",2170,Confirmed (per 100k),17.541,0.528,0.030075,18.540,3,0,3,-1
"Stevens, Washington",53065,Confirmed (per 100k),17.497,0.312,0.017857,35.003,3,0,3,0
"Curry, Oregon",41015,Confirmed (per 100k),17.448,0.623,0.035714,15.593,3,0,3,3
"Eddy, New Mexico",35015,Confirmed (per 100k),17.106,0.489,0.028571,18.020,3,0,3,-1
"Jefferson, Idaho",16051,Confirmed (per 100k),16.739,0.478,0.028571,21.832,3,0,3,0
"Upshur, West Virginia",54097,Confirmed (per 100k),16.545,0.591,0.035714,16.287,3,0,3,0
"Malheur, Oregon",41045,Confirmed (per 100k),16.355,0.467,0.028571,21.832,3,0,3,-3
"Taney, Missouri",29213,Confirmed (per 100k),16.092,0.511,0.031746,19.753,3,0,3,0
"Henderson, Texas",48213,Confirmed (per 100k),15.712,0.518,0.032967,18.366,3,0,3,-1
"Albany, Wyoming",56001,Confirmed (per 100k),15.432,0.367,0.023810,25.991,3,0,3,-1
"Oceana, Michigan",26127,Confirmed (per 100k),15.113,0.540,0.035714,16.287,3,0,3,0
"Marion, Iowa",19125,Confirmed (per 100k),15.036,0.430,0.028571,15.593,3,0,3,0
"Gibson, Indiana",18051,Confirmed (per 100k),14.855,0.424,0.028571,20.446,3,0,3,3
"Hardee, Florida",12049,Confirmed (per 100k),14.849,0.530,0.035714,16.980,3,0,3,0
"Isanti, Minnesota",27059,Confirmed (per 100k),14.780,0.352,0.023810,20.446,3,0,3,3
"Grayson, Texas",48181,Confirmed (per 100k),13.949,0.210,0.015038,44.361,3,0,3,0
"Clearfield, Pennsylvania",42033,Confirmed (per 100k),13.879,0.361,0.025974,22.179,3,0,3,3
"Barren, Kentucky",21009,Confirmed (per 100k),13.560,0.323,0.023810,26.685,3,0,3,-3
"Sherburne, Minnesota",27141,Confirmed (per 100k),13.369,0.441,0.032967,17.904,3,0,3,0
"Franklin, Illinois",17055,Confirmed (per 100k),12.997,0.371,0.028571,21.139,3,0,3,-1
"Lane, Oregon",41039,Confirmed (per 100k),12.563,0.411,0.032738,19.312,3,0,3,0
"Marathon, Wisconsin",55073,Confirmed (per 100k),12.528,0.421,0.033613,18.020,3,0,3,0
"Howell, Missouri",29091,Confirmed (per 100k),12.464,0.356,0.028571,21.832,3,0,3,0
"St. Croix, Wisconsin",55109,Confirmed (per 100k),12.130,0.315,0.025974,25.298,3,0,3,-1
"Warren, Tennessee",47177,Confirmed (per 100k),12.113,0.346,0.028571,19.753,3,0,3,3
"Baxter, Arkansas",5005,Confirmed (per 100k),11.924,0.341,0.028571,20.446,3,0,3,3
"Effingham, Illinois",17049,Confirmed (per 100k),11.762,0.420,0.035714,16.980,3,0,3,0
"Blair, Pennsylvania",42013,Confirmed (per 100k),11.492,0.469,0.040816,15.073,3,0,3,-1
"Ashland, Ohio",39005,Confirmed (per 100k),11.218,0.267,0.023810,27.378,3,0,3,0
"Hancock, Maine",23009,Confirmed (per 100k),10.912,0.260,0.023810,25.991,3,0,3,-1
"Pennington, South Dakota",46103,Confirmed (per 100k),9.668,0.251,0.025974,22.872,3,0,3,0
"Raleigh, West Virginia",54081,Confirmed (per 100k),9.542,0.389,0.040816,14.900,3,0,3,-1
"Polk, Wisconsin",55095,Confirmed (per 100k),9.136,0.326,0.035714,16.287,3,0,3,-2
"White, Arkansas",5145,Confirmed (per 100k),36.824,0.181,0.004926,137.589,2,0,2,-1
"Dodge, Wisconsin",55027,Confirmed (per 100k),22.769,0.163,0.007143,93.921,2,0,2,-1
"Jackson, Oregon",41029,Confirmed (per 100k),22.178,0.194,0.008746,76.823,2,0,2,-1
"Madera, California",6039,Confirmed (per 100k),21.611,0.182,0.008403,80.058,2,0,2,-1
"Eau Claire, Wisconsin",55035,Confirmed (per 100k),21.023,0.137,0.006494,104.318,2,0,2,0
"Grand Traverse, Michigan",26055,Confirmed (per 100k),20.411,0.153,0.007519,83.524,2,0,2,0
"Yuba, California",6115,Confirmed (per 100k),20.339,0.182,0.008929,73.126,2,0,2,2
"Grays Harbor, Washington",53027,Confirmed (per 100k),15.987,0.190,0.011905,56.491,2,0,2,-2
"Shasta, California",6089,Confirmed (per 100k),14.438,0.159,0.010989,60.996,2,0,2,0
"Carver, Minnesota",27019,Confirmed (per 100k),13.322,0.136,0.010204,66.195,2,0,2,-1
"Vermilion, Illinois",17183,Confirmed (per 100k),11.880,0.189,0.015873,39.855,2,0,2,-1
"Butte, California",6007,Confirmed (per 100k),7.300,0.130,0.017857,37.429,2,0,2,0
"Mendocino, California",6045,Confirmed (per 100k),5.764,0.165,0.028571,20.446,2,0,2,2
