location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Jackson, Minnesota",27063,Confirmed (per 100k),50.782,5.804,0.114,2.932,5,4,9,3
"Cimarron, Oklahoma",40025,Confirmed (per 100k),46.795,6.685,0.143,2.409,5,4,9,-1
"Hartley, Texas",48205,Confirmed (per 100k),35.868,5.124,0.143,2.060,5,4,9,2
"Pulaski, Indiana",18131,Confirmed (per 100k),32.381,3.469,0.107,1.943,4,5,9,9
"Hardin, Illinois",17069,Confirmed (per 100k),26.171,3.739,0.143,1.710,4,5,9,0
"Wells, North Dakota",38103,Confirmed (per 100k),26.082,3.726,0.143,1.710,4,5,9,0
"Mississippi, Missouri",29133,Confirmed (per 100k),22.762,3.252,0.143,0.756,4,5,9,0
"Wheeler, Texas",48483,Confirmed (per 100k),19.778,2.825,0.143,1.710,4,5,9,0
"Fillmore, Nebraska",31059,Confirmed (per 100k),18.308,2.615,0.143,1.710,4,5,9,0
"Lander, Nevada",32015,Confirmed (per 100k),18.077,2.582,0.143,1.710,4,5,9,0
"Brooks, Texas",48047,Confirmed (per 100k),14.098,2.014,0.143,1.710,4,5,9,0
"Carroll, Missouri",29033,Confirmed (per 100k),11.522,1.646,0.143,1.710,4,5,9,0
"Pickaway, Ohio",39129,Confirmed (per 100k),2841.405,344.087,0.121,3.895,5,3,8,-1
"Dawson, Nebraska",31047,Confirmed (per 100k),1084.976,140.466,0.129,3.079,5,3,8,-1
"Cass, Indiana",18017,Confirmed (per 100k),528.006,56.477,0.107,3.326,5,3,8,1
"Jasper, Illinois",17079,Confirmed (per 100k),416.233,53.516,0.129,3.396,5,3,8,-1
"Gosper, Nebraska",31073,Confirmed (per 100k),402.010,50.251,0.125,3.802,5,3,8,-1
"Texas, Oklahoma",40139,Confirmed (per 100k),230.196,26.451,0.115,3.163,5,3,8,0
"Jefferson, Illinois",17081,Confirmed (per 100k),204.331,25.020,0.122,3.170,5,3,8,-2
"Falls Church, Virginia",51610,Confirmed (per 100k),171.034,22.479,0.131,3.469,5,3,8,-1
"Putnam, Ohio",39137,Confirmed (per 100k),138.803,14.344,0.103,3.106,5,3,8,1
"Woodbury, Iowa",19193,Confirmed (per 100k),116.384,13.162,0.113,3.414,5,3,8,-1
"Dodge, Nebraska",31053,Confirmed (per 100k),112.129,11.330,0.101,3.010,5,3,8,3
"Fairfax City, Virginia",51600,Confirmed (per 100k),108.248,14.274,0.132,3.483,5,3,8,-1
"Pine, Minnesota",27115,Confirmed (per 100k),87.900,8.210,0.093407,3.679,5,3,8,2
"Walker, Georgia",13295,Confirmed (per 100k),84.574,9.420,0.111,3.439,5,3,8,-1
"Missaukee, Michigan",26113,Confirmed (per 100k),79.376,8.505,0.107,3.802,5,3,8,-1
"Presque Isle, Michigan",26141,Confirmed (per 100k),63.532,6.807,0.107,3.338,5,3,8,2
"Williams, Ohio",39171,Confirmed (per 100k),62.684,6.619,0.106,3.147,5,3,8,2
"Knox, Illinois",17095,Confirmed (per 100k),42.254,5.174,0.122,3.029,5,3,8,1
"Crockett, Tennessee",47033,Confirmed (per 100k),42.164,6.023,0.143,3.686,5,3,8,-1
"Edwards, Kansas",20047,Confirmed (per 100k),35.740,5.106,0.143,3.106,5,3,8,-2
"Parmer, Texas",48369,Confirmed (per 100k),31.234,4.462,0.143,2.642,4,4,8,-1
"Humboldt, Iowa",19091,Confirmed (per 100k),20.925,2.989,0.143,2.060,4,4,8,-1
"Marion, Missouri",29127,Confirmed (per 100k),14.020,2.003,0.143,2.235,4,4,8,-1
"Lea, New Mexico",35025,Confirmed (per 100k),11.257,1.206,0.107,2.642,4,4,8,3
"Washita, Oklahoma",40149,Confirmed (per 100k),9.161,1.309,0.143,2.409,4,4,8,-1
"Cherokee, Iowa",19035,Confirmed (per 100k),8.901,1.272,0.143,2.409,4,4,8,-1
"White, Illinois",17193,Confirmed (per 100k),7.387,1.055,0.143,2.409,4,4,8,-1
"Pennington, Minnesota",27113,Confirmed (per 100k),7.083,1.012,0.143,2.409,4,4,8,-1
"Marion, Ohio",39101,Confirmed (per 100k),3319.865,380.335,0.115,5.028,5,2,7,-1
"Hall, Nebraska",31079,Confirmed (per 100k),1054.553,93.138,0.088320,6.176,5,2,7,0
"Ford, Kansas",20057,Confirmed (per 100k),856.658,86.686,0.101,4.078,5,2,7,-1
"Moore, Texas",48341,Confirmed (per 100k),821.394,66.175,0.080565,6.514,5,2,7,0
"McKinley, New Mexico",35031,Confirmed (per 100k),802.892,61.653,0.076789,6.764,5,2,7,0
"Marshall, Iowa",19127,Confirmed (per 100k),607.077,59.510,0.098027,5.360,5,2,7,-1
"Saline, Missouri",29195,Confirmed (per 100k),540.398,43.935,0.081301,5.369,5,2,7,1
"Butts, Georgia",13035,Confirmed (per 100k),505.294,49.269,0.097506,4.658,5,2,7,-1
"Lyon, Kansas",20111,Confirmed (per 100k),475.975,47.339,0.099458,4.067,5,2,7,0
"Jackson, West Virginia",54035,Confirmed (per 100k),391.937,35.994,0.091837,6.030,5,2,7,0
"Moniteau, Missouri",29135,Confirmed (per 100k),365.733,35.422,0.096852,5.607,5,2,7,-2
"Neshoba, Mississippi",28099,Confirmed (per 100k),350.299,27.474,0.078431,6.566,5,2,7,0
"Attala, Mississippi",28007,Confirmed (per 100k),341.147,24.368,0.071429,6.959,5,2,7,1
"Emporia, Virginia",51595,Confirmed (per 100k),336.700,26.722,0.079365,5.260,5,2,7,1
"Habersham, Georgia",13137,Confirmed (per 100k),328.715,26.789,0.081496,5.852,5,2,7,-1
"Panola, Texas",48365,Confirmed (per 100k),323.359,24.021,0.074286,5.938,5,2,7,1
"Black Hawk, Iowa",19013,Confirmed (per 100k),320.054,30.699,0.095918,4.957,5,2,7,-1
"Crawford, Michigan",26039,Confirmed (per 100k),306.508,21.384,0.069767,6.942,5,2,7,1
"Marshall, Alabama",1095,Confirmed (per 100k),266.601,20.076,0.075305,6.722,5,2,7,0
"Appling, Georgia",13001,Confirmed (per 100k),266.507,24.087,0.090379,4.631,5,2,7,-1
"Bedford, Tennessee",47003,Confirmed (per 100k),261.501,25.863,0.098901,4.574,5,2,7,-1
"Pulaski, Illinois",17153,Confirmed (per 100k),243.674,18.744,0.076923,6.975,5,2,7,1
"San Juan, Utah",49037,Confirmed (per 100k),241.704,18.664,0.077220,6.856,5,2,7,0
"Colonial Heights, Virginia",51570,Confirmed (per 100k),236.039,18.094,0.076655,6.673,5,2,7,0
"Accomack, Virginia",51001,Confirmed (per 100k),235.178,21.219,0.090226,5.032,5,2,7,0
"Grand Forks, North Dakota",38035,Confirmed (per 100k),233.258,28.592,0.123,4.547,5,2,7,-1
"Graves, Kentucky",21083,Confirmed (per 100k),225.407,21.467,0.095238,5.526,5,2,7,-1
"Sussex, Virginia",51183,Confirmed (per 100k),224.034,17.923,0.080000,5.984,5,2,7,0
"Madison, Florida",12079,Confirmed (per 100k),216.298,16.222,0.075000,6.248,5,2,7,0
"Newton, Mississippi",28101,Confirmed (per 100k),214.102,17.672,0.082540,5.511,5,2,7,1
"Lawrence, Mississippi",28077,Confirmed (per 100k),198.633,14.756,0.074286,6.899,5,2,7,0
"Walker, Texas",48471,Confirmed (per 100k),186.375,13.508,0.072479,6.679,5,2,7,1
"Brown, Wisconsin",55009,Confirmed (per 100k),171.995,14.850,0.086342,5.385,5,2,7,-1
"Hancock, Georgia",13141,Confirmed (per 100k),165.543,13.514,0.081633,5.625,5,2,7,1
"Culpeper, Virginia",51047,Confirmed (per 100k),159.681,14.121,0.088435,5.351,5,2,7,0
"Turner, South Dakota",46125,Confirmed (per 100k),155.057,13.631,0.087912,4.323,5,2,7,1
"Taylor, Texas",48441,Confirmed (per 100k),138.372,10.556,0.076290,6.953,5,2,7,1
"Nez Perce, Idaho",16069,Confirmed (per 100k),136.112,9.192,0.067532,6.926,5,2,7,1
"Itawamba, Mississippi",28057,Confirmed (per 100k),128.260,10.383,0.080952,6.905,5,2,7,1
"Simpson, Mississippi",28127,Confirmed (per 100k),123.790,10.182,0.082251,6.652,5,2,7,0
"Desha, Arkansas",5041,Confirmed (per 100k),123.229,10.059,0.081633,4.757,5,2,7,2
"Stevens, Kansas",20189,Confirmed (per 100k),109.389,7.814,0.071429,6.116,5,2,7,3
"Allegany, Maryland",24001,Confirmed (per 100k),109.350,10.347,0.094620,4.374,5,2,7,0
"Ohio, Kentucky",21183,Confirmed (per 100k),108.360,10.122,0.093407,5.354,5,2,7,0
"Poweshiek, Iowa",19157,Confirmed (per 100k),108.085,10.036,0.092857,4.603,5,2,7,1
"Lee, North Carolina",37105,Confirmed (per 100k),106.832,8.325,0.077922,6.290,5,2,7,-1
"Northampton, Virginia",51131,Confirmed (per 100k),102.477,8.540,0.083333,4.993,5,2,7,2
"Union, Georgia",13291,Confirmed (per 100k),101.995,8.742,0.085714,5.052,5,2,7,0
"Boone, Illinois",17007,Confirmed (per 100k),100.852,8.805,0.087302,5.170,5,2,7,0
"Osceola, Iowa",19143,Confirmed (per 100k),100.705,9.591,0.095238,4.323,5,2,7,2
"Grayson, Kentucky",21085,Confirmed (per 100k),94.600,9.190,0.097143,4.742,5,2,7,-1
"Norman, Minnesota",27107,Confirmed (per 100k),94.118,8.964,0.095238,5.538,5,2,7,-1
"Abbeville, South Carolina",45001,Confirmed (per 100k),93.774,7.572,0.080745,6.739,5,2,7,0
"Dade, Georgia",13083,Confirmed (per 100k),93.075,7.091,0.076190,6.839,5,2,7,-1
"Saluda, South Carolina",45081,Confirmed (per 100k),92.805,6.978,0.075188,6.648,5,2,7,0
"Macon, Illinois",17115,Confirmed (per 100k),92.300,6.730,0.072917,6.820,5,2,7,0
"Page, Virginia",51139,Confirmed (per 100k),92.043,7.172,0.077922,5.885,5,2,7,1
"Dillon, South Carolina",45033,Confirmed (per 100k),91.867,7.968,0.086735,5.967,5,2,7,1
"Gilmer, Georgia",13123,Confirmed (per 100k),89.260,8.197,0.091837,4.342,5,2,7,0
"Iosco, Michigan",26069,Confirmed (per 100k),83.575,7.391,0.088435,5.031,5,2,7,0
"Clay, Nebraska",31035,Confirmed (per 100k),80.606,6.909,0.085714,6.810,5,2,7,0
"Edgefield, South Carolina",45037,Confirmed (per 100k),77.036,5.765,0.074830,6.579,5,2,7,0
"Elbert, Georgia",13105,Confirmed (per 100k),72.939,5.210,0.071429,5.786,5,2,7,2
"Adams, Idaho",16003,Confirmed (per 100k),69.865,6.654,0.095238,4.844,5,2,7,-1
"Hot Springs, Wyoming",56017,Confirmed (per 100k),67.981,6.474,0.095238,4.844,5,2,7,-1
"Catoosa, Georgia",13047,Confirmed (per 100k),66.588,5.708,0.085714,5.345,5,2,7,-1
"Clay, Kansas",20027,Confirmed (per 100k),62.484,5.356,0.085714,6.348,5,2,7,-1
"Ohio, Indiana",18115,Confirmed (per 100k),51.064,4.863,0.095238,3.802,4,3,7,1
"Quay, New Mexico",35037,Confirmed (per 100k),48.467,5.193,0.107,4.265,5,2,7,1
"Woods, Oklahoma",40151,Confirmed (per 100k),34.118,4.874,0.143,3.338,4,3,7,-2
"Seward, Nebraska",31159,Confirmed (per 100k),28.928,3.306,0.114,3.454,4,3,7,0
"Hamilton, Illinois",17065,Confirmed (per 100k),24.643,3.520,0.143,3.454,4,3,7,-1
"Haskell, Oklahoma",40061,Confirmed (per 100k),23.759,3.394,0.143,3.338,4,3,7,-2
"Roosevelt, New Mexico",35041,Confirmed (per 100k),21.622,2.317,0.107,3.338,4,3,7,-2
"Pacific, Washington",53049,Confirmed (per 100k),17.801,1.907,0.107,3.338,4,3,7,1
"Dixon, Nebraska",31051,Confirmed (per 100k),17.743,2.535,0.143,3.106,4,3,7,-2
"Houston, Texas",48225,Confirmed (per 100k),17.416,2.488,0.143,3.454,4,3,7,0
"Perry, Illinois",17145,Confirmed (per 100k),14.343,1.366,0.095238,3.454,4,3,7,2
"Rhea, Tennessee",47143,Confirmed (per 100k),12.060,1.292,0.107,3.802,4,3,7,2
"Chippewa, Minnesota",27023,Confirmed (per 100k),8.475,1.211,0.143,3.106,4,3,7,-2
"Patrick, Virginia",51141,Confirmed (per 100k),5.679,0.811,0.143,2.409,3,4,7,-1
"Audrain, Missouri",29007,Confirmed (per 100k),3.939,0.563,0.143,2.409,3,4,7,-1
"Louisa, Iowa",19115,Confirmed (per 100k),2274.581,106.156,0.046670,13.116,5,1,6,0
"Tama, Iowa",19171,Confirmed (per 100k),1334.995,88.152,0.066032,9.013,5,1,6,-1
"Mitchell, Georgia",13205,Confirmed (per 100k),1326.442,56.848,0.042857,13.211,5,1,6,0
"Wilcox, Georgia",13315,Confirmed (per 100k),741.170,46.323,0.062500,8.016,5,1,6,0
"Morgan, Colorado",8087,Confirmed (per 100k),736.205,45.214,0.061415,9.044,5,1,6,-1
"Butler, Kentucky",21031,Confirmed (per 100k),714.341,45.478,0.063665,9.049,5,1,6,-1
"Providence, Rhode Island",44007,Confirmed (per 100k),680.825,36.825,0.054089,10.345,5,1,6,-1
"Harrisonburg, Virginia",51660,Confirmed (per 100k),652.633,35.569,0.054500,9.978,5,1,6,-1
"Scott, Mississippi",28123,Confirmed (per 100k),629.356,39.113,0.062147,9.056,5,1,6,0
"Tallapoosa, Alabama",1123,Confirmed (per 100k),629.227,33.266,0.052868,10.969,5,1,6,0
"Muscatine, Iowa",19139,Confirmed (per 100k),590.662,29.801,0.050454,11.823,5,1,6,0
"Sussex, Delaware",10005,Confirmed (per 100k),587.896,34.521,0.058720,9.418,5,1,6,0
"Franklin, Louisiana",22041,Confirmed (per 100k),539.595,29.264,0.054233,10.250,5,1,6,0
"Camden, New Jersey",34007,Confirmed (per 100k),529.744,24.709,0.046643,12.644,5,1,6,0
"Berks, Pennsylvania",42011,Confirmed (per 100k),525.211,22.896,0.043593,13.954,5,1,6,0
"Leake, Mississippi",28079,Confirmed (per 100k),517.862,36.363,0.070218,7.536,5,1,6,-1
"Macon, Georgia",13193,Confirmed (per 100k),509.771,20.965,0.041126,13.805,5,1,6,1
"Greene, Alabama",1063,Confirmed (per 100k),505.486,29.942,0.059233,9.557,5,1,6,-1
"Holmes, Mississippi",28051,Confirmed (per 100k),487.948,24.355,0.049914,11.027,5,1,6,0
"Wayne, North Carolina",37191,Confirmed (per 100k),484.849,40.723,0.083991,7.075,5,1,6,-2
"Hall, Georgia",13139,Confirmed (per 100k),471.041,27.951,0.059338,9.053,5,1,6,-1
"Clarendon, South Carolina",45027,Confirmed (per 100k),447.474,19.050,0.042573,13.329,5,1,6,1
"Burlington, New Jersey",34005,Confirmed (per 100k),442.125,19.343,0.043750,13.670,5,1,6,1
"Leflore, Mississippi",28083,Confirmed (per 100k),422.240,24.838,0.058824,9.905,5,1,6,0
"Washington, Oklahoma",40147,Confirmed (per 100k),403.672,23.289,0.057692,9.667,5,1,6,0
"Teton, Wyoming",56039,Confirmed (per 100k),396.352,19.483,0.049155,11.715,5,1,6,0
"Lincoln, Idaho",16063,Confirmed (per 100k),391.353,15.974,0.040816,13.976,5,1,6,1
"Columbia, Pennsylvania",42037,Confirmed (per 100k),377.132,17.372,0.046064,13.180,5,1,6,0
"Apache, Arizona",4001,Confirmed (per 100k),372.807,25.238,0.067697,7.906,5,1,6,-1
"Bucks, Pennsylvania",42017,Confirmed (per 100k),369.427,17.622,0.047701,11.996,5,1,6,1
"Baldwin, Georgia",13009,Confirmed (per 100k),358.654,16.548,0.046140,12.340,5,1,6,0
"Adams, Nebraska",31001,Confirmed (per 100k),353.920,20.953,0.059202,10.212,5,1,6,0
"Hopkins, Kentucky",21107,Confirmed (per 100k),351.340,16.944,0.048226,11.852,5,1,6,0
"Otsego, Michigan",26137,Confirmed (per 100k),336.468,22.007,0.065404,9.025,5,1,6,-1
"Shelby, Texas",48419,Confirmed (per 100k),336.314,18.087,0.053782,9.873,5,1,6,1
"Allamakee, Iowa",19005,Confirmed (per 100k),336.085,19.831,0.059006,10.229,5,1,6,0
"Sherman, Texas",48421,Confirmed (per 100k),330.907,18.909,0.057143,9.700,5,1,6,-3
"Shelby, Indiana",18145,Confirmed (per 100k),324.174,15.330,0.047291,11.636,5,1,6,0
"Alexandria, Virginia",51510,Confirmed (per 100k),321.148,17.115,0.053292,10.827,5,1,6,0
"San Juan, New Mexico",35045,Confirmed (per 100k),314.623,18.555,0.058974,9.073,5,1,6,0
"Monroe, Mississippi",28095,Confirmed (per 100k),309.202,20.668,0.066841,7.898,5,1,6,-1
"Manassas, Virginia",51683,Confirmed (per 100k),309.115,19.124,0.061867,9.000,5,1,6,-1
"Wilkinson, Georgia",13319,Confirmed (per 100k),301.541,12.764,0.042328,13.080,5,1,6,1
"Hamilton, Nebraska",31081,Confirmed (per 100k),300.300,21.450,0.071429,7.520,5,1,6,-1
"Cumberland, New Jersey",34011,Confirmed (per 100k),283.561,15.382,0.054245,10.266,5,1,6,0
"Franklin, Washington",53021,Confirmed (per 100k),279.347,12.152,0.043502,12.914,5,1,6,-1
"Noxubee, Mississippi",28103,Confirmed (per 100k),278.391,12.342,0.044335,12.358,5,1,6,1
"Kemper, Mississippi",28069,Confirmed (per 100k),277.150,16.130,0.058201,9.542,5,1,6,0
"Chaffee, Colorado",8015,Confirmed (per 100k),270.191,14.036,0.051948,10.532,5,1,6,-1
"Webster, Georgia",13307,Confirmed (per 100k),268.508,16.439,0.061224,9.816,5,1,6,0
"Burke, Georgia",13033,Confirmed (per 100k),268.061,14.680,0.054762,10.288,5,1,6,0
"Harrison, Indiana",18061,Confirmed (per 100k),266.568,15.162,0.056878,10.837,5,1,6,0
"Greensville, Virginia",51081,Confirmed (per 100k),264.644,15.122,0.057143,8.775,5,1,6,0
"Kent, Rhode Island",44003,Confirmed (per 100k),262.946,11.565,0.043981,13.321,5,1,6,0
"Salem, New Jersey",34033,Confirmed (per 100k),262.884,14.198,0.054007,9.633,5,1,6,1
"Johnson, Iowa",19103,Confirmed (per 100k),258.701,13.705,0.052978,11.084,5,1,6,0
"Hale, Alabama",1065,Confirmed (per 100k),252.542,14.626,0.057915,9.908,5,1,6,0
"Brooks, Georgia",13027,Confirmed (per 100k),239.374,12.939,0.054054,9.948,5,1,6,0
"Clarke, Mississippi",28023,Confirmed (per 100k),238.080,14.708,0.061776,9.093,5,1,6,0
"Socorro, New Mexico",35053,Confirmed (per 100k),228.407,15.456,0.067669,7.658,5,1,6,-1
"Schenectady, New York",36093,Confirmed (per 100k),226.660,10.579,0.046672,12.386,5,1,6,1
"Dunn, North Dakota",38025,Confirmed (per 100k),226.040,19.375,0.085714,7.157,5,1,6,-1
"Lawrence, Arkansas",5075,Confirmed (per 100k),225.527,11.320,0.050193,10.207,5,1,6,-1
"Adair, Oklahoma",40001,Confirmed (per 100k),225.286,13.517,0.060000,9.981,5,1,6,0
"Wilkes, Georgia",13317,Confirmed (per 100k),225.018,16.073,0.071429,7.777,5,1,6,-1
"Steuben, New York",36101,Confirmed (per 100k),224.368,9.436,0.042056,13.667,5,1,6,1
"Richland, Louisiana",22083,Confirmed (per 100k),223.636,12.779,0.057143,9.700,5,1,6,0
"Genesee, New York",36037,Confirmed (per 100k),219.972,12.470,0.056689,9.783,5,1,6,0
"Prince William, Virginia",51153,Confirmed (per 100k),218.355,11.633,0.053276,10.467,5,1,6,0
"Manassas Park, Virginia",51685,Confirmed (per 100k),217.416,13.895,0.063910,8.333,5,1,6,-1
"Washington, Texas",48477,Confirmed (per 100k),217.379,11.546,0.053114,10.429,5,1,6,0
"Covington, Mississippi",28031,Confirmed (per 100k),214.638,13.798,0.064286,9.006,5,1,6,0
"Marengo, Alabama",1091,Confirmed (per 100k),212.055,12.117,0.057143,9.873,5,1,6,0
"Linn, Iowa",19113,Confirmed (per 100k),211.287,11.027,0.052192,11.560,5,1,6,0
"Copiah, Mississippi",28029,Confirmed (per 100k),210.226,9.671,0.046005,12.309,5,1,6,1
"Chatham, North Carolina",37037,Confirmed (per 100k),209.480,13.620,0.065018,8.474,5,1,6,0
"Benton, Washington",53005,Confirmed (per 100k),206.957,9.785,0.047281,12.013,5,1,6,0
"Atlantic, New Jersey",34001,Confirmed (per 100k),206.319,9.427,0.045693,12.450,5,1,6,0
"Fairfax, Virginia",51059,Confirmed (per 100k),205.833,11.030,0.053587,10.851,5,1,6,0
"Rockingham, Virginia",51165,Confirmed (per 100k),198.907,13.946,0.070114,7.281,5,1,6,-1
"Orange, Indiana",18117,Confirmed (per 100k),198.514,10.907,0.054945,10.648,5,1,6,0
"Bristol, Rhode Island",44001,Confirmed (per 100k),195.961,11.198,0.057143,9.171,5,1,6,0
"Wicomico, Maryland",24045,Confirmed (per 100k),195.929,13.788,0.070373,7.925,5,1,6,-1
"Amite, Mississippi",28005,Confirmed (per 100k),195.170,8.132,0.041667,12.820,5,1,6,2
"Beaver, Pennsylvania",42007,Confirmed (per 100k),194.596,12.288,0.063144,10.071,5,1,6,0
"Grady, Georgia",13131,Confirmed (per 100k),190.801,11.599,0.060790,8.417,5,1,6,0
"Warren, New York",36113,Confirmed (per 100k),186.100,9.383,0.050420,10.938,5,1,6,1
"Stephens, Georgia",13257,Confirmed (per 100k),185.149,11.021,0.059524,9.284,5,1,6,0
"Shiawassee, Michigan",26155,Confirmed (per 100k),183.494,8.179,0.044571,13.620,5,1,6,0
"Wilkin, Minnesota",27167,Confirmed (per 100k),177.219,9.206,0.051948,11.087,5,1,6,0
"Choctaw, Alabama",1023,Confirmed (per 100k),174.756,10.213,0.058442,9.430,5,1,6,0
"Los Angeles, California",,Confirmed (per 100k),174.687,8.733,0.049992,11.370,5,1,6,0
"Rock Island, Illinois",17161,Confirmed (per 100k),174.092,8.055,0.046270,12.941,5,1,6,0
"Potter, Texas",48375,Confirmed (per 100k),173.743,12.532,0.072129,7.010,5,1,6,-1
"Pike, Alabama",1109,Confirmed (per 100k),172.133,12.079,0.070175,7.595,5,1,6,-1
"Nacogdoches, Texas",48347,Confirmed (per 100k),170.235,7.887,0.046332,12.570,5,1,6,1
"Troup, Georgia",13285,Confirmed (per 100k),168.759,8.172,0.048426,11.953,5,1,6,0
"Bertie, North Carolina",37015,Confirmed (per 100k),163.614,9.802,0.059908,8.980,5,1,6,0
"Lamar, Georgia",13171,Confirmed (per 100k),162.499,7.488,0.046083,13.097,5,1,6,1
"Kane, Illinois",17089,Confirmed (per 100k),162.095,8.721,0.053799,10.100,5,1,6,0
"Cass, North Dakota",38017,Confirmed (per 100k),159.408,10.837,0.067980,8.429,5,1,6,0
"Nowata, Oklahoma",40105,Confirmed (per 100k),158.793,7.089,0.044643,12.681,5,1,6,2
"New London, Connecticut",9011,Confirmed (per 100k),157.990,6.841,0.043300,13.797,5,1,6,0
"Towns, Georgia",13281,Confirmed (per 100k),157.847,10.681,0.067669,8.120,5,1,6,-1
"Harris, Georgia",13145,Confirmed (per 100k),156.090,8.109,0.051948,10.705,5,1,6,0
"Grant, Indiana",18053,Confirmed (per 100k),155.088,11.947,0.077031,7.323,5,1,6,-1
"Coffee, Alabama",1031,Confirmed (per 100k),152.841,7.915,0.051786,10.931,5,1,6,0
"Gadsden, Florida",12039,Confirmed (per 100k),151.117,6.883,0.045549,12.190,5,1,6,2
"Carroll, Mississippi",28015,Confirmed (per 100k),150.799,7.181,0.047619,13.097,5,1,6,0
"Lafayette, Mississippi",28071,Confirmed (per 100k),149.947,11.107,0.074074,7.240,5,1,6,0
"Caroline, Maryland",24011,Confirmed (per 100k),149.674,9.408,0.062857,8.408,5,1,6,0
"Jasper, Iowa",19099,Confirmed (per 100k),147.909,10.373,0.070130,7.992,5,1,6,-1
"Suffolk, Virginia",51800,Confirmed (per 100k),147.653,10.236,0.069328,7.661,5,1,6,-1
"Orleans, New York",36073,Confirmed (per 100k),146.213,9.205,0.062954,7.993,5,1,6,0
"Douglas, Washington",53017,Confirmed (per 100k),145.064,9.539,0.065760,7.273,5,1,6,-1
"Burke, North Dakota",38013,Confirmed (per 100k),141.844,6.754,0.047619,10.047,5,1,6,6
"Belmont, Ohio",39013,Confirmed (per 100k),141.778,6.822,0.048120,12.083,5,1,6,0
"Dawson, Texas",48115,Confirmed (per 100k),141.420,6.734,0.047619,10.856,5,1,6,0
"Tipton, Tennessee",47167,Confirmed (per 100k),141.236,7.653,0.054187,10.782,5,1,6,0
"Florence, South Carolina",45041,Confirmed (per 100k),141.005,7.644,0.054212,10.243,5,1,6,0
"Buffalo, Nebraska",31019,Confirmed (per 100k),140.961,7.480,0.053061,10.340,5,1,6,0
"Hendry, Florida",12051,Confirmed (per 100k),140.403,9.519,0.067797,7.892,5,1,6,0
"Ogle, Illinois",17141,Confirmed (per 100k),140.197,8.745,0.062374,9.174,5,1,6,-1
"Darlington, South Carolina",45031,Confirmed (per 100k),138.101,8.578,0.062112,8.712,5,1,6,0
"Jones, Mississippi",28067,Confirmed (per 100k),138.036,7.972,0.057751,9.809,5,1,6,-1
