location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Cimarron, Oklahoma",40025,Confirmed (per 100k),46.795,6.685,0.143,3.106,5,3,8,-2
"Gray, Kansas",20069,Confirmed (per 100k),33.400,4.771,0.143,2.409,4,4,8,1
"Hardin, Illinois",17069,Confirmed (per 100k),26.171,3.739,0.143,2.409,4,4,8,-1
"Wells, North Dakota",38103,Confirmed (per 100k),26.082,3.726,0.143,2.409,4,4,8,-1
"Fillmore, Nebraska",31059,Confirmed (per 100k),18.308,2.615,0.143,2.409,4,4,8,-1
"Lander, Nevada",32015,Confirmed (per 100k),18.077,2.582,0.143,2.409,4,4,8,-1
"Brooks, Texas",48047,Confirmed (per 100k),14.098,2.014,0.143,2.409,4,4,8,-1
"Lea, New Mexico",35025,Confirmed (per 100k),14.071,1.608,0.114,2.584,4,4,8,3
"Marion, Missouri",29127,Confirmed (per 100k),14.020,2.003,0.143,2.932,4,4,8,-1
"Howard, Texas",48227,Confirmed (per 100k),10.910,1.169,0.107,2.177,4,4,8,8
"Pickaway, Ohio",39129,Confirmed (per 100k),2841.405,332.112,0.117,4.743,5,2,7,-1
"Ford, Kansas",20057,Confirmed (per 100k),1041.078,103.258,0.099184,4.059,5,2,7,0
"Marshall, Iowa",19127,Confirmed (per 100k),688.359,68.219,0.099104,5.324,5,2,7,-1
"Saline, Missouri",29195,Confirmed (per 100k),623.874,51.466,0.082495,5.225,5,2,7,1
"Leake, Mississippi",28079,Confirmed (per 100k),596.858,45.140,0.075630,6.694,5,2,7,1
"Lyon, Kansas",20111,Confirmed (per 100k),524.175,50.352,0.096059,4.497,5,2,7,0
"Butts, Georgia",13035,Confirmed (per 100k),505.294,48.696,0.096372,5.411,5,2,7,-1
"Jasper, Illinois",17079,Confirmed (per 100k),426.639,50.543,0.118,4.313,5,2,7,-1
"Jackson, West Virginia",54035,Confirmed (per 100k),405.935,36.494,0.089901,6.636,5,2,7,0
"Black Hawk, Iowa",19013,Confirmed (per 100k),403.877,39.626,0.098113,4.453,5,2,7,0
"Gosper, Nebraska",31073,Confirmed (per 100k),402.010,35.894,0.089286,6.163,5,2,7,-1
"Neshoba, Mississippi",28099,Confirmed (per 100k),398.379,29.927,0.075123,6.693,5,2,7,0
"Habersham, Georgia",13137,Confirmed (per 100k),364.013,29.310,0.080519,6.012,5,2,7,0
"Emporia, Virginia",51595,Confirmed (per 100k),336.700,26.722,0.079365,5.954,5,2,7,1
"Panola, Texas",48365,Confirmed (per 100k),323.359,22.789,0.070476,6.973,5,2,7,1
"Accomack, Virginia",51001,Confirmed (per 100k),309.444,29.618,0.095714,4.196,5,2,7,0
"Appling, Georgia",13001,Confirmed (per 100k),288.263,27.195,0.094340,4.754,5,2,7,0
"Orange, Indiana",18117,Confirmed (per 100k),285.045,22.542,0.079082,5.661,5,2,7,1
"Bedford, Tennessee",47003,Confirmed (per 100k),277.593,25.863,0.093168,5.268,5,2,7,0
"Manassas Park, Virginia",51685,Confirmed (per 100k),251.745,18.799,0.074675,6.760,5,2,7,1
"Sussex, Virginia",51183,Confirmed (per 100k),250.919,21.763,0.086735,5.558,5,2,7,0
"Newton, Mississippi",28101,Confirmed (per 100k),242.649,20.391,0.084034,5.422,5,2,7,1
"Brown, Wisconsin",55009,Confirmed (per 100k),228.697,21.655,0.094687,4.273,5,2,7,0
"Madison, Florida",12079,Confirmed (per 100k),221.706,16.222,0.073171,6.942,5,2,7,0
"Walker, Texas",48471,Confirmed (per 100k),206.932,16.249,0.078524,6.186,5,2,7,1
"Jasper, Iowa",19099,Confirmed (per 100k),196.316,15.367,0.078278,5.972,5,2,7,1
"Hancock, Georgia",13141,Confirmed (per 100k),189.192,16.892,0.089286,5.121,5,2,7,1
"Culpeper, Virginia",51047,Confirmed (per 100k),171.086,13.850,0.080952,6.157,5,2,7,0
"Falls Church, Virginia",51610,Confirmed (per 100k),171.034,22.479,0.131,4.164,5,2,7,-2
"Jefferson Davis, Mississippi",28065,Confirmed (per 100k),170.740,14.121,0.082707,5.065,5,2,7,1
"Douglas, Washington",53017,Confirmed (per 100k),158.880,11.513,0.072464,6.658,5,2,7,1
"Clay, Minnesota",27027,Confirmed (per 100k),155.710,11.567,0.074286,6.672,5,2,7,1
"Turner, South Dakota",46125,Confirmed (per 100k),155.057,13.631,0.087912,5.017,5,2,7,1
"Prince Edward, Virginia",51147,Confirmed (per 100k),149.110,10.651,0.071429,5.926,5,2,7,3
"Lee, North Carolina",37105,Confirmed (per 100k),148.918,14.337,0.096273,4.194,5,2,7,0
"Gray, Texas",48179,Confirmed (per 100k),146.212,9.791,0.066964,6.903,5,2,7,3
"Ohio, Kentucky",21183,Confirmed (per 100k),141.702,12.503,0.088235,4.959,5,2,7,0
"Desha, Arkansas",5041,Confirmed (per 100k),140.833,12.574,0.089286,4.427,5,2,7,2
"Simpson, Mississippi",28127,Confirmed (per 100k),135.044,11.790,0.087302,6.390,5,2,7,0
"Northampton, Virginia",51131,Confirmed (per 100k),128.096,12.200,0.095238,4.080,5,2,7,2
"Allegany, Maryland",24001,Confirmed (per 100k),127.812,11.564,0.090476,4.570,5,2,7,0
"Page, Virginia",51139,Confirmed (per 100k),125.513,10.161,0.080952,4.742,5,2,7,1
"Iosco, Michigan",26069,Confirmed (per 100k),115.414,10.234,0.088670,4.226,5,2,7,0
"Deaf Smith, Texas",48117,Confirmed (per 100k),113.232,7.703,0.068027,6.856,5,2,7,3
"Saluda, South Carolina",45081,Confirmed (per 100k),112.343,9.071,0.080745,5.725,5,2,7,0
"Boone, Illinois",17007,Confirmed (per 100k),112.057,8.271,0.073810,6.221,5,2,7,0
"Dillon, South Carolina",45033,Confirmed (per 100k),111.552,7.968,0.071429,6.660,5,2,7,1
"Union, Georgia",13291,Confirmed (per 100k),110.155,9.908,0.089947,5.109,5,2,7,0
"Norman, Minnesota",27107,Confirmed (per 100k),109.804,11.204,0.102,5.052,5,2,7,-1
"Stevens, Kansas",20189,Confirmed (per 100k),109.389,7.814,0.071429,6.810,5,2,7,3
"Fairfax City, Virginia",51600,Confirmed (per 100k),108.248,13.680,0.126,4.346,5,2,7,-2
"Dallas, Iowa",19049,Confirmed (per 100k),105.936,8.255,0.077922,5.242,5,2,7,3
"Fauquier, Virginia",51061,Confirmed (per 100k),102.496,7.421,0.072407,6.729,5,2,7,2
"Osceola, Iowa",19143,Confirmed (per 100k),100.705,7.193,0.071429,6.579,5,2,7,2
"Gilmer, Georgia",13123,Confirmed (per 100k),98.824,9.564,0.096774,4.364,5,2,7,0
"Duplin, North Carolina",37061,Confirmed (per 100k),86.822,6.810,0.078431,5.687,5,2,7,2
"Franklin, Maine",23007,Confirmed (per 100k),86.096,7.096,0.082418,4.543,5,2,7,3
"Webster, Nebraska",31181,Confirmed (per 100k),86.034,8.194,0.095238,4.844,5,2,7,2
"Warren, Mississippi",28149,Confirmed (per 100k),85.939,6.611,0.076923,6.149,5,2,7,2
"Walker, Georgia",13295,Confirmed (per 100k),84.574,9.420,0.111,4.134,5,2,7,-2
"Colfax, Nebraska",31037,Confirmed (per 100k),84.041,6.670,0.079365,5.052,5,2,7,3
"Elbert, Georgia",13105,Confirmed (per 100k),78.149,5.954,0.076190,5.711,5,2,7,2
"Hertford, North Carolina",37091,Confirmed (per 100k),71.800,6.034,0.084034,5.260,5,2,7,2
"Drew, Arkansas",5043,Confirmed (per 100k),71.354,5.489,0.076923,5.092,5,2,7,4
"Adams, Idaho",16003,Confirmed (per 100k),69.865,6.654,0.095238,5.538,5,2,7,0
"Union, South Dakota",46127,Confirmed (per 100k),69.043,5.380,0.077922,5.769,5,2,7,3
"Catoosa, Georgia",13047,Confirmed (per 100k),68.067,5.708,0.083851,6.039,5,2,7,0
"Hot Springs, Wyoming",56017,Confirmed (per 100k),67.981,6.474,0.095238,5.538,5,2,7,0
"Yuma, Colorado",8125,Confirmed (per 100k),59.886,5.703,0.095238,4.497,5,2,7,1
"Grundy, Iowa",19075,Confirmed (per 100k),57.227,5.839,0.102,5.191,5,2,7,1
"Shelby, Illinois",17173,Confirmed (per 100k),46.224,3.962,0.085714,3.686,4,3,7,7
"Seward, Nebraska",31159,Confirmed (per 100k),34.714,4.133,0.119,3.385,4,3,7,0
"Dickinson, Iowa",19059,Confirmed (per 100k),23.178,2.483,0.107,3.570,4,3,7,1
"Wilkes, North Carolina",37193,Confirmed (per 100k),16.079,1.462,0.090909,3.802,4,3,7,4
"White, Illinois",17193,Confirmed (per 100k),7.387,1.055,0.143,3.106,4,3,7,-2
"Pennington, Minnesota",27113,Confirmed (per 100k),7.083,1.012,0.143,3.106,4,3,7,-2
"Marion, Ohio",39101,Confirmed (per 100k),3332.156,260.287,0.078114,8.207,5,1,6,-1
"Louisa, Iowa",19115,Confirmed (per 100k),2347.077,106.156,0.045229,13.809,5,1,6,0
"Tama, Iowa",19171,Confirmed (per 100k),1400.261,95.781,0.068402,8.960,5,1,6,0
"Hall, Nebraska",31079,Confirmed (per 100k),1196.356,77.072,0.064422,8.232,5,1,6,-1
"McKinley, New Mexico",35031,Confirmed (per 100k),895.372,56.649,0.063268,8.086,5,1,6,-1
"Moore, Texas",48341,Confirmed (per 100k),888.252,59.353,0.066820,7.998,5,1,6,-1
"Sullivan, New York",36105,Confirmed (per 100k),832.538,36.173,0.043449,13.942,5,1,6,1
"Plymouth, Massachusetts",25023,Confirmed (per 100k),798.155,40.346,0.050549,10.434,5,1,6,1
"Morgan, Colorado",8087,Confirmed (per 100k),798.129,47.671,0.059729,9.253,5,1,6,0
"Dooly, Georgia",13093,Confirmed (per 100k),791.636,39.475,0.049865,9.934,5,1,6,1
"Wilcox, Georgia",13315,Confirmed (per 100k),787.493,46.323,0.058824,8.709,5,1,6,0
"Butler, Kentucky",21031,Confirmed (per 100k),760.929,39.932,0.052478,11.048,5,1,6,-1
"Middlesex, Massachusetts",25017,Confirmed (per 100k),724.763,29.995,0.041386,13.925,5,1,6,1
"Providence, Rhode Island",44007,Confirmed (per 100k),720.422,42.482,0.058968,9.613,5,1,6,0
"Scott, Mississippi",28123,Confirmed (per 100k),711.136,47.748,0.067143,8.047,5,1,6,0
"Harrisonburg, Virginia",51660,Confirmed (per 100k),669.609,32.874,0.049095,11.519,5,1,6,-1
"Tallapoosa, Alabama",1123,Confirmed (per 100k),646.568,29.019,0.044882,13.319,5,1,6,0
"Muscatine, Iowa",19139,Confirmed (per 100k),632.852,31.475,0.049735,11.869,5,1,6,0
"Sussex, Delaware",10005,Confirmed (per 100k),595.154,30.984,0.052060,11.227,5,1,6,0
"Greene, Alabama",1063,Confirmed (per 100k),542.473,26.419,0.048701,11.572,5,1,6,0
"Holmes, Mississippi",28051,Confirmed (per 100k),540.858,28.555,0.052795,10.047,5,1,6,0
"Macon, Georgia",13193,Confirmed (per 100k),517.494,22.068,0.042644,13.791,5,1,6,1
"Hartford, Connecticut",9003,Confirmed (per 100k),512.493,22.012,0.042951,13.904,5,1,6,1
"Worcester, Massachusetts",25027,Confirmed (per 100k),508.896,21.928,0.043090,12.924,5,1,6,1
"Hall, Georgia",13139,Confirmed (per 100k),499.900,28.999,0.058010,9.407,5,1,6,-1
"Wayne, North Carolina",37191,Confirmed (per 100k),489.722,26.105,0.053305,11.930,5,1,6,-1
"Clarendon, South Carolina",45027,Confirmed (per 100k),483.035,22.861,0.047327,11.742,5,1,6,1
"Bristol, Massachusetts",25005,Confirmed (per 100k),477.162,25.249,0.052916,9.368,5,1,6,1
"Leflore, Mississippi",28083,Confirmed (per 100k),439.982,24.838,0.056452,10.599,5,1,6,0
"Washington, Oklahoma",40147,Confirmed (per 100k),419.198,25.507,0.060847,9.489,5,1,6,0
"Adair, Kentucky",21001,Confirmed (per 100k),416.623,24.551,0.058929,8.555,5,1,6,1
"Apache, Arizona",4001,Confirmed (per 100k),411.757,25.238,0.061293,8.600,5,1,6,0
"Sumter, Alabama",1119,Confirmed (per 100k),410.397,18.393,0.044818,13.080,5,1,6,1
"Teton, Wyoming",56039,Confirmed (per 100k),404.876,20.092,0.049624,12.043,5,1,6,0
"Bucks, Pennsylvania",42017,Confirmed (per 100k),392.984,17.736,0.045131,12.610,5,1,6,1
"Hopkins, Kentucky",21107,Confirmed (per 100k),380.432,19.501,0.051261,10.945,5,1,6,0
"Baldwin, Georgia",13009,Confirmed (per 100k),376.476,19.094,0.050719,11.341,5,1,6,0
"Attala, Mississippi",28007,Confirmed (per 100k),374.161,26.726,0.071429,7.007,5,1,6,-1
"Moniteau, Missouri",29135,Confirmed (per 100k),365.733,20.368,0.055690,10.710,5,1,6,-1
"Allamakee, Iowa",19005,Confirmed (per 100k),365.310,16.700,0.045714,12.907,5,1,6,0
"Shelby, Indiana",18145,Confirmed (per 100k),344.296,17.566,0.051020,10.803,5,1,6,0
"Hamilton, Nebraska",31081,Confirmed (per 100k),343.200,24.514,0.071429,7.229,5,1,6,0
"Alexandria, Virginia",51510,Confirmed (per 100k),343.102,17.294,0.050405,11.405,5,1,6,0
"Otsego, Michigan",26137,Confirmed (per 100k),340.522,17.374,0.051020,12.219,5,1,6,0
"Shelby, Texas",48419,Confirmed (per 100k),340.271,14.696,0.043189,12.927,5,1,6,1
"San Juan, New Mexico",35045,Confirmed (per 100k),338.824,18.439,0.054422,9.826,5,1,6,0
"Noxubee, Mississippi",28103,Confirmed (per 100k),335.989,20.571,0.061224,7.966,5,1,6,1
"Manassas, Virginia",51683,Confirmed (per 100k),333.455,19.124,0.057351,9.694,5,1,6,0
"Monroe, Mississippi",28095,Confirmed (per 100k),331.896,22.289,0.067155,7.991,5,1,6,0
"Sherman, Texas",48421,Confirmed (per 100k),330.907,14.182,0.042857,13.745,5,1,6,-2
"Denver, Colorado",8031,Confirmed (per 100k),327.965,14.714,0.044864,12.857,5,1,6,1
"Crawford, Michigan",26039,Confirmed (per 100k),327.892,20.366,0.062112,8.001,5,1,6,-1
"Chaffee, Colorado",8015,Confirmed (per 100k),324.229,21.756,0.067100,7.362,5,1,6,0
"Wilkinson, Georgia",13319,Confirmed (per 100k),323.878,14.359,0.044335,12.281,5,1,6,1
"Kemper, Mississippi",28069,Confirmed (per 100k),318.210,20.530,0.064516,8.115,5,1,6,0
"Burke, Georgia",13033,Confirmed (per 100k),317.205,19.147,0.060362,8.498,5,1,6,0
"Oglethorpe, Georgia",13221,Confirmed (per 100k),314.568,14.979,0.047619,10.870,5,1,6,2
"Cumberland, New Jersey",34011,Confirmed (per 100k),311.649,18.535,0.059473,9.153,5,1,6,0
"Arapahoe, Colorado",8005,Confirmed (per 100k),309.173,13.294,0.042998,13.274,5,1,6,1
"Jerauld, South Dakota",46073,Confirmed (per 100k),298.063,14.193,0.047619,10.393,5,1,6,6
"Muhlenberg, Kentucky",21177,Confirmed (per 100k),297.172,15.395,0.051805,11.118,5,1,6,1
"Kent, Rhode Island",44003,Confirmed (per 100k),283.641,14.521,0.051196,11.230,5,1,6,0
"Pulaski, Illinois",17153,Confirmed (per 100k),281.162,16.066,0.057143,8.891,5,1,6,-1
"Clarke, Mississippi",28023,Confirmed (per 100k),276.687,19.304,0.069767,7.537,5,1,6,0
"Marshall, Alabama",1095,Confirmed (per 100k),275.901,19.043,0.069021,7.799,5,1,6,-1
"Johnson, Iowa",19103,Confirmed (per 100k),271.272,13.705,0.050523,11.778,5,1,6,0
"Salem, New Jersey",34033,Confirmed (per 100k),270.898,14.656,0.054100,10.014,5,1,6,1
"Hale, Alabama",1065,Confirmed (per 100k),266.193,15.601,0.058608,9.960,5,1,6,0
"Greensville, Virginia",51081,Confirmed (per 100k),264.644,15.122,0.057143,9.469,5,1,6,0
"Trousdale, Tennessee",47169,Confirmed (per 100k),257.001,11.394,0.044335,12.666,5,1,6,2
"Brooks, Georgia",13027,Confirmed (per 100k),252.313,14.788,0.058608,9.353,5,1,6,0
"Randolph, Illinois",17157,Confirmed (per 100k),248.568,11.237,0.045208,12.099,5,1,6,1
"Grand Forks, North Dakota",38035,Confirmed (per 100k),244.777,14.604,0.059664,9.939,5,1,6,-1
"Adams, Colorado",8001,Confirmed (per 100k),241.969,10.823,0.044728,12.427,5,1,6,1
"San Juan, Utah",49037,Confirmed (per 100k),241.704,17.731,0.073359,7.930,5,1,6,-1
"Chatham, North Carolina",37037,Confirmed (per 100k),240.365,14.963,0.062251,8.375,5,1,6,0
"Graves, Kentucky",21083,Confirmed (per 100k),238.824,18.401,0.077047,7.200,5,1,6,-1
"Adair, Oklahoma",40001,Confirmed (per 100k),238.803,15.448,0.064690,9.382,5,1,6,0
"Colonial Heights, Virginia",51570,Confirmed (per 100k),236.039,14.804,0.062718,8.929,5,1,6,-1
"Prince William, Virginia",51153,Confirmed (per 100k),236.002,12.453,0.052767,10.447,5,1,6,0
"Socorro, New Mexico",35053,Confirmed (per 100k),234.417,16.315,0.069597,7.930,5,1,6,-1
"Richland, Louisiana",22083,Confirmed (per 100k),233.575,14.199,0.060790,9.388,5,1,6,0
"Lawrence, Arkansas",5075,Confirmed (per 100k),231.623,11.320,0.048872,10.900,5,1,6,0
"Copiah, Mississippi",28029,Confirmed (per 100k),231.605,12.217,0.052747,10.364,5,1,6,1
"Covington, Mississippi",28031,Confirmed (per 100k),230.736,11.498,0.049834,11.572,5,1,6,0
"Wilkes, Georgia",13317,Confirmed (per 100k),225.018,16.073,0.071429,8.471,5,1,6,0
"Linn, Iowa",19113,Confirmed (per 100k),224.520,11.154,0.049677,12.119,5,1,6,0
"Genesee, New York",36037,Confirmed (per 100k),221.718,12.221,0.055118,10.683,5,1,6,0
"Fairfax, Virginia",51059,Confirmed (per 100k),220.822,11.217,0.050795,11.358,5,1,6,0
"Washington, Texas",48477,Confirmed (per 100k),217.379,11.148,0.051282,11.508,5,1,6,0
"Rockingham, Virginia",51165,Confirmed (per 100k),214.770,13.249,0.061688,8.377,5,1,6,-1
"Atlantic, New Jersey",34001,Confirmed (per 100k),214.662,9.969,0.046441,12.447,5,1,6,0
"Wicomico, Maryland",24045,Confirmed (per 100k),214.267,11.582,0.054054,10.195,5,1,6,0
"Stephens, Georgia",13257,Confirmed (per 100k),212.150,13.776,0.064935,8.049,5,1,6,0
"Marengo, Alabama",1091,Confirmed (per 100k),212.055,11.360,0.053571,11.249,5,1,6,0
"Bristol, Rhode Island",44001,Confirmed (per 100k),210.400,13.261,0.063025,8.382,5,1,6,0
"Lawrence, Mississippi",28077,Confirmed (per 100k),206.579,13.621,0.065934,8.197,5,1,6,-1
"Choctaw, Alabama",1023,Confirmed (per 100k),198.586,12.483,0.062857,8.344,5,1,6,0
"Amite, Mississippi",28005,Confirmed (per 100k),195.170,8.132,0.041667,13.513,5,1,6,2
"Grady, Georgia",13131,Confirmed (per 100k),194.861,12.179,0.062500,8.693,5,1,6,0
"Clinton, Illinois",17027,Confirmed (per 100k),194.345,11.029,0.056751,8.205,5,1,6,2
"Warren, New York",36113,Confirmed (per 100k),190.792,9.160,0.048009,11.907,5,1,6,1
"Rock Island, Illinois",17161,Confirmed (per 100k),190.303,8.357,0.043915,13.154,5,1,6,0
"Potter, Texas",48375,Confirmed (per 100k),188.221,13.505,0.071752,7.173,5,1,6,0
"Los Angeles, California",,Confirmed (per 100k),184.728,9.284,0.050256,11.368,5,1,6,0
"Fremont, Wyoming",56013,Confirmed (per 100k),183.388,9.097,0.049603,10.879,5,1,6,1
"Kane, Illinois",17089,Confirmed (per 100k),180.690,10.196,0.056430,9.280,5,1,6,0
"Bertie, North Carolina",37015,Confirmed (per 100k),179.448,10.556,0.058824,9.006,5,1,6,0
"Pike, Alabama",1109,Confirmed (per 100k),175.153,10.354,0.059113,9.613,5,1,6,0
"Cass, North Dakota",38017,Confirmed (per 100k),174.799,9.502,0.054358,10.356,5,1,6,0
"Troup, Georgia",13285,Confirmed (per 100k),174.480,8.172,0.046838,12.647,5,1,6,0
"Gadsden, Florida",12039,Confirmed (per 100k),173.018,9.699,0.056058,9.241,5,1,6,2
"Grant, Indiana",18053,Confirmed (per 100k),170.293,12.381,0.072704,7.747,5,1,6,-1
"New London, Connecticut",9011,Confirmed (per 100k),168.925,7.164,0.042411,13.852,5,1,6,0
"Nowata, Oklahoma",40105,Confirmed (per 100k),168.718,8.507,0.050420,11.202,5,1,6,2
"Coffee, Alabama",1031,Confirmed (per 100k),166.215,8.734,0.052545,10.567,5,1,6,0
"Towns, Georgia",13281,Confirmed (per 100k),166.154,11.868,0.071429,7.966,5,1,6,-1
"Caroline, Maryland",24011,Confirmed (per 100k),164.641,9.408,0.057143,9.101,5,1,6,0
"Florence, South Carolina",45041,Confirmed (per 100k),162.698,10.020,0.061587,8.424,5,1,6,0
"Niagara, New York",36063,Confirmed (per 100k),158.638,7.031,0.044320,12.107,5,1,6,2
"Columbus, North Carolina",37047,Confirmed (per 100k),156.734,8.236,0.052545,10.328,5,1,6,1
"Rutherford, North Carolina",37161,Confirmed (per 100k),156.649,8.525,0.054422,10.185,5,1,6,0
"Harris, Georgia",13145,Confirmed (per 100k),156.090,7.298,0.046753,12.628,5,1,6,0
"Lafayette, Mississippi",28071,Confirmed (per 100k),153.650,11.372,0.074010,7.756,5,1,6,0
"Jones, Mississippi",28067,Confirmed (per 100k),152.721,8.601,0.056319,9.759,5,1,6,0
"Hendry, Florida",12051,Confirmed (per 100k),152.301,8.499,0.055804,9.575,5,1,6,0
"Buffalo, Nebraska",31019,Confirmed (per 100k),151.030,8.055,0.053333,10.270,5,1,6,0
"Carroll, Mississippi",28015,Confirmed (per 100k),150.799,7.181,0.047619,13.791,5,1,6,0
"Suffolk, Virginia",51800,Confirmed (per 100k),149.824,8.841,0.059006,9.621,5,1,6,0
"Shenandoah, Virginia",51171,Confirmed (per 100k),149.028,8.516,0.057143,9.086,5,1,6,0
"Orleans, New York",36073,Confirmed (per 100k),148.692,9.205,0.061905,8.686,5,1,6,0
"Darlington, South Carolina",45031,Confirmed (per 100k),148.608,8.578,0.057720,9.405,5,1,6,0
"Ogle, Illinois",17141,Confirmed (per 100k),148.095,7.616,0.051429,11.279,5,1,6,-1
"Kendall, Illinois",17093,Confirmed (per 100k),148.073,6.202,0.041885,13.204,5,1,6,2
